SiteID,1625279,Site Timezone,-5,Data Timezone,-5,Longitude,-88.6666259766,Latitude,46.7279396057
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C),density - DEPRECATED
2012,1,2,13,30,11.68,-10.81,N/A
2012,1,2,14,30,10.61,-10.92,N/A
2012,1,2,15,30,10.28,-10.98,N/A
2012,1,2,16,30,8.96,-11.17,N/A
2012,1,2,17,30,8.6,-12.13,N/A
2012,1,2,18,30,11.22,-11.99,N/A
2012,1,2,19,30,11,-12.14,N/A
2012,1,2,20,30,11.09,-12.42,N/A
2012,1,2,21,30,10.46,-12.47,N/A
2012,1,2,22,30,8.23,-13.120000000000001,N/A
2012,1,2,23,30,7.74,-13.41,N/A
2012,1,3,0,30,6.44,-13.540000000000001,N/A
2012,1,3,1,30,5.97,-13.86,N/A
2012,1,3,2,30,6.5200000000000005,-13.11,N/A
2012,1,3,3,30,7.18,-12.870000000000001,N/A
2012,1,3,4,30,6.49,-13.030000000000001,N/A
2012,1,3,5,30,5.67,-13.83,N/A
2012,1,3,6,30,5.66,-14.700000000000001,N/A
2012,1,3,7,30,6.01,-14.33,N/A
2012,1,3,8,30,6.15,-15.13,N/A
2012,1,3,9,30,5.65,-15.6,N/A
2012,1,3,10,30,3.97,-13.73,N/A
2012,1,3,11,30,5.29,-11.56,N/A
2012,1,3,12,30,6.75,-10.040000000000001,N/A
2012,1,3,13,30,8.34,-8.91,N/A
2012,1,3,14,30,9.02,-7.96,N/A
2012,1,3,15,30,9.01,-7.42,N/A
2012,1,3,16,30,9.57,-7.12,N/A
2012,1,3,17,30,11.09,-7.28,N/A
2012,1,3,18,30,11,-7.46,N/A
2012,1,3,19,30,10.36,-7.62,N/A
2012,1,3,20,30,10.94,-7.930000000000001,N/A
2012,1,3,21,30,11.63,-8.290000000000001,N/A
2012,1,3,22,30,11.11,-8.32,N/A
2012,1,3,23,30,9.99,-8.21,N/A
2012,1,4,0,30,8.540000000000001,-8.06,N/A
2012,1,4,1,30,7.73,-8.03,N/A
2012,1,4,2,30,7.72,-8,N/A
2012,1,4,3,30,6.57,-8.08,N/A
2012,1,4,4,30,6.53,-7.46,N/A
2012,1,4,5,30,7.18,-6.69,N/A
2012,1,4,6,30,9.73,-5.8100000000000005,N/A
2012,1,4,7,30,10.950000000000001,-5.59,N/A
2012,1,4,8,30,9.39,-4.78,N/A
2012,1,4,9,30,8.8,-4.71,N/A
2012,1,4,10,30,6.7,-4.42,N/A
2012,1,4,11,30,6.09,-3.41,N/A
2012,1,4,12,30,6.69,-3.15,N/A
2012,1,4,13,30,6.5,-2.79,N/A
2012,1,4,14,30,6.8100000000000005,-2.62,N/A
2012,1,4,15,30,6.24,-2.42,N/A
2012,1,4,16,30,6.84,-2.57,N/A
2012,1,4,17,30,10.84,-2.68,N/A
2012,1,4,18,30,9.64,-1.75,N/A
2012,1,4,19,30,8.32,-1.85,N/A
2012,1,4,20,30,8.16,-1.86,N/A
2012,1,4,21,30,7.72,-2.54,N/A
2012,1,4,22,30,7.15,-3.5300000000000002,N/A
2012,1,4,23,30,6.54,-4.16,N/A
2012,1,5,0,30,6.41,-3.11,N/A
2012,1,5,1,30,5.29,-3.24,N/A
2012,1,5,2,30,3.6,-4.0600000000000005,N/A
2012,1,5,3,30,2.98,-4.14,N/A
2012,1,5,4,30,1.85,-5.09,N/A
2012,1,5,5,30,2.11,-4.76,N/A
2012,1,5,6,30,2.7,-4.64,N/A
2012,1,5,7,30,2.84,-4.5200000000000005,N/A
2012,1,5,8,30,3.86,-3.91,N/A
2012,1,5,9,30,4.89,-3.9,N/A
2012,1,5,10,30,3.84,-3.6,N/A
2012,1,5,11,30,3.67,-2.35,N/A
2012,1,5,12,30,3.75,-0.74,N/A
2012,1,5,13,30,4.05,0.81,N/A
2012,1,5,14,30,5.08,2.05,N/A
2012,1,5,15,30,6.63,2.7600000000000002,N/A
2012,1,5,16,30,9.11,2.65,N/A
2012,1,5,17,30,10.94,1.8800000000000001,N/A
2012,1,5,18,30,10.13,1.21,N/A
2012,1,5,19,30,9.38,1.3800000000000001,N/A
2012,1,5,20,30,9.26,1.4000000000000001,N/A
2012,1,5,21,30,9.65,1.97,N/A
2012,1,5,22,30,9.92,2.62,N/A
2012,1,5,23,30,9.89,2.92,N/A
2012,1,6,0,30,9.15,2.85,N/A
2012,1,6,1,30,9.16,2.75,N/A
2012,1,6,2,30,8.92,2.7,N/A
2012,1,6,3,30,8.46,2.4,N/A
2012,1,6,4,30,9.59,2.22,N/A
2012,1,6,5,30,11.09,2.38,N/A
2012,1,6,6,30,10.64,2.0300000000000002,N/A
2012,1,6,7,30,10.73,1.71,N/A
2012,1,6,8,30,9.93,1.29,N/A
2012,1,6,9,30,8.31,1.2,N/A
2012,1,6,10,30,4.8,1.33,N/A
2012,1,6,11,30,7.49,2.54,N/A
2012,1,6,12,30,7.28,3.0300000000000002,N/A
2012,1,6,13,30,7.99,2.69,N/A
2012,1,6,14,30,7.890000000000001,2.59,N/A
2012,1,6,15,30,7.22,2.4,N/A
2012,1,6,16,30,5.42,2.32,N/A
2012,1,6,17,30,8.19,2.09,N/A
2012,1,6,18,30,9.96,1.44,N/A
2012,1,6,19,30,10.48,0.67,N/A
2012,1,6,20,30,11.85,0.29,N/A
2012,1,6,21,30,11.03,-0.17,N/A
2012,1,6,22,30,6.47,-1.03,N/A
2012,1,6,23,30,9.16,-1.1,N/A
2012,1,7,0,30,9.27,-1.29,N/A
2012,1,7,1,30,6.69,-2.23,N/A
2012,1,7,2,30,6.2,-3.88,N/A
2012,1,7,3,30,4.1,-4.5600000000000005,N/A
2012,1,7,4,30,8.42,-4.8500000000000005,N/A
2012,1,7,5,30,4.97,-5.12,N/A
2012,1,7,6,30,5.71,-5.3500000000000005,N/A
2012,1,7,7,30,4.9,-5.93,N/A
2012,1,7,8,30,3.31,-6.0600000000000005,N/A
2012,1,7,9,30,3.3200000000000003,-5.71,N/A
2012,1,7,10,30,2.93,-5.45,N/A
2012,1,7,11,30,5.7,-4.99,N/A
2012,1,7,12,30,5.91,-4.7700000000000005,N/A
2012,1,7,13,30,5.84,-4.84,N/A
2012,1,7,14,30,6.19,-4.74,N/A
2012,1,7,15,30,5.48,-4.97,N/A
2012,1,7,16,30,3.66,-5.75,N/A
2012,1,7,17,30,6.890000000000001,-5.79,N/A
2012,1,7,18,30,7.32,-6.3500000000000005,N/A
2012,1,7,19,30,7.32,-6.390000000000001,N/A
2012,1,7,20,30,6.87,-6.19,N/A
2012,1,7,21,30,6.5200000000000005,-6.09,N/A
2012,1,7,22,30,6.2,-6.0600000000000005,N/A
2012,1,7,23,30,5.62,-6.5200000000000005,N/A
2012,1,8,0,30,5.21,-6.78,N/A
2012,1,8,1,30,5,-6.37,N/A
2012,1,8,2,30,5.25,-5.76,N/A
2012,1,8,3,30,6.32,-5.63,N/A
2012,1,8,4,30,6.29,-4.86,N/A
2012,1,8,5,30,7.0200000000000005,-4.19,N/A
2012,1,8,6,30,8.52,-4.92,N/A
2012,1,8,7,30,9.6,-5.22,N/A
2012,1,8,8,30,9.74,-5.13,N/A
2012,1,8,9,30,9.78,-4.86,N/A
2012,1,8,10,30,8.69,-4.12,N/A
2012,1,8,11,30,6.8,-3.44,N/A
2012,1,8,12,30,8.01,-2.4,N/A
2012,1,8,13,30,7.74,-2.3000000000000003,N/A
2012,1,8,14,30,6.5200000000000005,-2.33,N/A
2012,1,8,15,30,5.47,-2.5500000000000003,N/A
2012,1,8,16,30,6.47,-2.52,N/A
2012,1,8,17,30,6.18,-2.47,N/A
2012,1,8,18,30,7.25,-2.89,N/A
2012,1,8,19,30,9.450000000000001,-2.82,N/A
2012,1,8,20,30,9.85,-2.57,N/A
2012,1,8,21,30,10.91,-2.5100000000000002,N/A
2012,1,8,22,30,10.97,-2.73,N/A
2012,1,8,23,30,10.77,-2.49,N/A
2012,1,9,0,30,11.08,-1.6500000000000001,N/A
2012,1,9,1,30,11.66,-0.86,N/A
2012,1,9,2,30,12.76,-0.36,N/A
2012,1,9,3,30,12.41,-0.2,N/A
2012,1,9,4,30,13.22,0.32,N/A
2012,1,9,5,30,13.36,0.72,N/A
2012,1,9,6,30,12.22,0.63,N/A
2012,1,9,7,30,11.78,0.62,N/A
2012,1,9,8,30,12.3,-0.7000000000000001,N/A
2012,1,9,9,30,10.4,0.05,N/A
2012,1,9,10,30,10.42,0.59,N/A
2012,1,9,11,30,9.41,0.8200000000000001,N/A
2012,1,9,12,30,7.8500000000000005,1.27,N/A
2012,1,9,13,30,6.99,1.6400000000000001,N/A
2012,1,9,14,30,6.0200000000000005,2.02,N/A
2012,1,9,15,30,5.61,2.09,N/A
2012,1,9,16,30,7.0600000000000005,1.76,N/A
2012,1,9,17,30,9.620000000000001,1.33,N/A
2012,1,9,18,30,11.32,1.16,N/A
2012,1,9,19,30,11.88,0.9,N/A
2012,1,9,20,30,10.64,0.53,N/A
2012,1,9,21,30,8.98,0.22,N/A
2012,1,9,22,30,8.46,-0.39,N/A
2012,1,9,23,30,9.28,-0.15,N/A
2012,1,10,0,30,8.290000000000001,-0.3,N/A
2012,1,10,1,30,8.14,-0.33,N/A
2012,1,10,2,30,7.5200000000000005,-0.9500000000000001,N/A
2012,1,10,3,30,6.66,-1.16,N/A
2012,1,10,4,30,6.13,-1.36,N/A
2012,1,10,5,30,5.46,-1.45,N/A
2012,1,10,6,30,6,-1.56,N/A
2012,1,10,7,30,6.29,-1.6300000000000001,N/A
2012,1,10,8,30,7.21,-1.4000000000000001,N/A
2012,1,10,9,30,8.120000000000001,-1.09,N/A
2012,1,10,10,30,7.75,-0.8,N/A
2012,1,10,11,30,6.74,1.5,N/A
2012,1,10,12,30,7.05,3.0300000000000002,N/A
2012,1,10,13,30,7.5,3.86,N/A
2012,1,10,14,30,8.13,4.41,N/A
2012,1,10,15,30,8.620000000000001,4.58,N/A
2012,1,10,16,30,9.6,4.15,N/A
2012,1,10,17,30,10.21,3.42,N/A
2012,1,10,18,30,10.39,3.1,N/A
2012,1,10,19,30,10.08,3.06,N/A
2012,1,10,20,30,9,2.75,N/A
2012,1,10,21,30,6.67,2.2800000000000002,N/A
2012,1,10,22,30,6.76,2.17,N/A
2012,1,10,23,30,6.84,1.7,N/A
2012,1,11,0,30,5.69,1.67,N/A
2012,1,11,1,30,5.48,2.24,N/A
2012,1,11,2,30,3.63,2,N/A
2012,1,11,3,30,3.2800000000000002,2.42,N/A
2012,1,11,4,30,1.78,1.87,N/A
2012,1,11,5,30,2.17,2,N/A
2012,1,11,6,30,2.38,2.04,N/A
2012,1,11,7,30,2.37,1.79,N/A
2012,1,11,8,30,2.72,1.96,N/A
2012,1,11,9,30,2.64,1.48,N/A
2012,1,11,10,30,2.61,0.8300000000000001,N/A
2012,1,11,11,30,0.9500000000000001,0.7000000000000001,N/A
2012,1,11,12,30,1.3800000000000001,1.36,N/A
2012,1,11,13,30,1.61,1.67,N/A
2012,1,11,14,30,2.7800000000000002,1.6400000000000001,N/A
2012,1,11,15,30,2.52,1.45,N/A
2012,1,11,16,30,3.27,1.03,N/A
2012,1,11,17,30,3.66,0.58,N/A
2012,1,11,18,30,5.36,0.05,N/A
2012,1,11,19,30,6,-0.47000000000000003,N/A
2012,1,11,20,30,7.0600000000000005,-1.46,N/A
2012,1,11,21,30,6.9,-2.57,N/A
2012,1,11,22,30,6.45,-3.46,N/A
2012,1,11,23,30,5.83,-4.01,N/A
2012,1,12,0,30,7.33,-5.05,N/A
2012,1,12,1,30,5.15,-5.51,N/A
2012,1,12,2,30,7.140000000000001,-6.19,N/A
2012,1,12,3,30,5.94,-6.58,N/A
2012,1,12,4,30,4.41,-6.98,N/A
2012,1,12,5,30,4.66,-7.36,N/A
2012,1,12,6,30,4.6000000000000005,-7.97,N/A
2012,1,12,7,30,5.3100000000000005,-8.35,N/A
2012,1,12,8,30,6.3,-8.700000000000001,N/A
2012,1,12,9,30,5.25,-8.92,N/A
2012,1,12,10,30,7.28,-9.120000000000001,N/A
2012,1,12,11,30,8.68,-9.24,N/A
2012,1,12,12,30,8.28,-9.15,N/A
2012,1,12,13,30,9.1,-9.11,N/A
2012,1,12,14,30,9.05,-9.3,N/A
2012,1,12,15,30,8.86,-9.5,N/A
2012,1,12,16,30,8.41,-9.73,N/A
2012,1,12,17,30,9.3,-9.88,N/A
2012,1,12,18,30,9.84,-9.9,N/A
2012,1,12,19,30,9.76,-10.07,N/A
2012,1,12,20,30,8.66,-10.05,N/A
2012,1,12,21,30,9.48,-10.16,N/A
2012,1,12,22,30,9.35,-10.27,N/A
2012,1,12,23,30,8.15,-10.49,N/A
2012,1,13,0,30,7.58,-10.74,N/A
2012,1,13,1,30,8.22,-11.06,N/A
2012,1,13,2,30,8.33,-11.36,N/A
2012,1,13,3,30,9.13,-11.66,N/A
2012,1,13,4,30,9.18,-11.96,N/A
2012,1,13,5,30,9.05,-12.290000000000001,N/A
2012,1,13,6,30,11.41,-12.44,N/A
2012,1,13,7,30,11.59,-12.48,N/A
2012,1,13,8,30,10.540000000000001,-12.52,N/A
2012,1,13,9,30,8.58,-12.85,N/A
2012,1,13,10,30,7.5,-12.540000000000001,N/A
2012,1,13,11,30,6.67,-12.11,N/A
2012,1,13,12,30,5.99,-11.81,N/A
2012,1,13,13,30,5,-11.71,N/A
2012,1,13,14,30,4.53,-11.53,N/A
2012,1,13,15,30,4.01,-11.47,N/A
2012,1,13,16,30,3.66,-11.620000000000001,N/A
2012,1,13,17,30,3.09,-11.85,N/A
2012,1,13,18,30,1.9000000000000001,-12.25,N/A
2012,1,13,19,30,1.69,-12.14,N/A
2012,1,13,20,30,1.28,-12.450000000000001,N/A
2012,1,13,21,30,1.93,-12.26,N/A
2012,1,13,22,30,2.54,-12.290000000000001,N/A
2012,1,13,23,30,2.84,-12.950000000000001,N/A
2012,1,14,0,30,3.2800000000000002,-13.23,N/A
2012,1,14,1,30,3.31,-13.64,N/A
2012,1,14,2,30,2.88,-13.81,N/A
2012,1,14,3,30,3.11,-13.9,N/A
2012,1,14,4,30,2.9,-14.030000000000001,N/A
2012,1,14,5,30,2.58,-14.15,N/A
2012,1,14,6,30,2.72,-14.280000000000001,N/A
2012,1,14,7,30,2.97,-14.36,N/A
2012,1,14,8,30,2.97,-14.16,N/A
2012,1,14,9,30,2.85,-13.91,N/A
2012,1,14,10,30,2.27,-13.39,N/A
2012,1,14,11,30,1.29,-12.23,N/A
2012,1,14,12,30,1.25,-10.76,N/A
2012,1,14,13,30,1.1400000000000001,-9.88,N/A
2012,1,14,14,30,2.0100000000000002,-9.200000000000001,N/A
2012,1,14,15,30,2.29,-8.77,N/A
2012,1,14,16,30,4.19,-8.76,N/A
2012,1,14,17,30,3.3000000000000003,-8.9,N/A
2012,1,14,18,30,4.25,-10.31,N/A
2012,1,14,19,30,5.69,-10.450000000000001,N/A
2012,1,14,20,30,6.5600000000000005,-11.120000000000001,N/A
2012,1,14,21,30,7.41,-11.43,N/A
2012,1,14,22,30,7.65,-11.55,N/A
2012,1,14,23,30,7.75,-12.030000000000001,N/A
2012,1,15,0,30,8.56,-12.15,N/A
2012,1,15,1,30,8.870000000000001,-12.01,N/A
2012,1,15,2,30,8.9,-11.9,N/A
2012,1,15,3,30,9.03,-12.290000000000001,N/A
2012,1,15,4,30,8.78,-12.33,N/A
2012,1,15,5,30,8.4,-12.040000000000001,N/A
2012,1,15,6,30,8.14,-11.950000000000001,N/A
2012,1,15,7,30,8.35,-11.65,N/A
2012,1,15,8,30,8.63,-11.38,N/A
2012,1,15,9,30,8.22,-10.97,N/A
2012,1,15,10,30,6.99,-9.64,N/A
2012,1,15,11,30,6.33,-8.120000000000001,N/A
2012,1,15,12,30,6.47,-6.46,N/A
2012,1,15,13,30,7.22,-5.03,N/A
2012,1,15,14,30,8.07,-3.93,N/A
2012,1,15,15,30,8.31,-3.6,N/A
2012,1,15,16,30,9.44,-3.81,N/A
2012,1,15,17,30,11.13,-5.01,N/A
2012,1,15,18,30,12.38,-5.29,N/A
2012,1,15,19,30,13.49,-5.05,N/A
2012,1,15,20,30,14.15,-4.62,N/A
2012,1,15,21,30,14.97,-4.25,N/A
2012,1,15,22,30,14.950000000000001,-4.2700000000000005,N/A
2012,1,15,23,30,13.9,-4.61,N/A
2012,1,16,0,30,13.4,-4.78,N/A
2012,1,16,1,30,12.75,-4.87,N/A
2012,1,16,2,30,12.33,-4.8,N/A
2012,1,16,3,30,10.21,-4.62,N/A
2012,1,16,4,30,9.96,-4.5600000000000005,N/A
2012,1,16,5,30,9.53,-4.69,N/A
2012,1,16,6,30,9.05,-4.55,N/A
2012,1,16,7,30,7.15,-4.29,N/A
2012,1,16,8,30,7.12,-3.99,N/A
2012,1,16,9,30,6.78,-4.76,N/A
2012,1,16,10,30,5.38,-4.16,N/A
2012,1,16,11,30,4.7,-3.15,N/A
2012,1,16,12,30,6.390000000000001,-1.97,N/A
2012,1,16,13,30,5.98,-2.6,N/A
2012,1,16,14,30,5.34,-3.29,N/A
2012,1,16,15,30,5.22,-3.63,N/A
2012,1,16,16,30,5.6000000000000005,-4.08,N/A
2012,1,16,17,30,5.73,-4.69,N/A
2012,1,16,18,30,5.71,-4.84,N/A
2012,1,16,19,30,6.73,-4.98,N/A
2012,1,16,20,30,8.02,-5.5600000000000005,N/A
2012,1,16,21,30,6.83,-6.1000000000000005,N/A
2012,1,16,22,30,8.19,-6.34,N/A
2012,1,16,23,30,6.34,-6.97,N/A
2012,1,17,0,30,6.24,-7.96,N/A
2012,1,17,1,30,7.78,-8.5,N/A
2012,1,17,2,30,6.94,-8.870000000000001,N/A
2012,1,17,3,30,7.21,-8.97,N/A
2012,1,17,4,30,7.12,-9.02,N/A
2012,1,17,5,30,7.7,-9.09,N/A
2012,1,17,6,30,8.23,-9.27,N/A
2012,1,17,7,30,8.040000000000001,-9.58,N/A
2012,1,17,8,30,6.75,-10.02,N/A
2012,1,17,9,30,6.71,-10.26,N/A
2012,1,17,10,30,5.3100000000000005,-10.09,N/A
2012,1,17,11,30,6.17,-9.870000000000001,N/A
2012,1,17,12,30,7.76,-10.05,N/A
2012,1,17,13,30,9.22,-10.28,N/A
2012,1,17,14,30,8.47,-10.46,N/A
2012,1,17,15,30,8.21,-10.790000000000001,N/A
2012,1,17,16,30,7.21,-11.18,N/A
2012,1,17,17,30,7.42,-11.89,N/A
2012,1,17,18,30,8.41,-12.290000000000001,N/A
2012,1,17,19,30,9.52,-12.27,N/A
2012,1,17,20,30,8.06,-12.05,N/A
2012,1,17,21,30,9.74,-12.67,N/A
2012,1,17,22,30,7.930000000000001,-13.48,N/A
2012,1,17,23,30,8.56,-13.65,N/A
2012,1,18,0,30,7.47,-13.97,N/A
2012,1,18,1,30,7.01,-14.81,N/A
2012,1,18,2,30,6.68,-15.92,N/A
2012,1,18,3,30,8.48,-16.6,N/A
2012,1,18,4,30,7.94,-17.830000000000002,N/A
2012,1,18,5,30,7.68,-18.41,N/A
2012,1,18,6,30,7.66,-18.96,N/A
2012,1,18,7,30,7.15,-19.35,N/A
2012,1,18,8,30,7.69,-19.07,N/A
2012,1,18,9,30,5.03,-18.98,N/A
2012,1,18,10,30,2.95,-17.240000000000002,N/A
2012,1,18,11,30,2.71,-15.25,N/A
2012,1,18,12,30,3.2800000000000002,-13.74,N/A
2012,1,18,13,30,4.07,-12.15,N/A
2012,1,18,14,30,5.26,-10.84,N/A
2012,1,18,15,30,5.94,-9.76,N/A
2012,1,18,16,30,5.6000000000000005,-9.17,N/A
2012,1,18,17,30,7.17,-9.28,N/A
2012,1,18,18,30,8.31,-9.98,N/A
2012,1,18,19,30,9.290000000000001,-10.05,N/A
2012,1,18,20,30,10.97,-9.86,N/A
2012,1,18,21,30,9.56,-9.69,N/A
2012,1,18,22,30,7.25,-9.4,N/A
2012,1,18,23,30,7.32,-8.92,N/A
2012,1,19,0,30,6.5200000000000005,-8.72,N/A
2012,1,19,1,30,10.38,-8.99,N/A
2012,1,19,2,30,11.950000000000001,-11.32,N/A
2012,1,19,3,30,10.67,-13.47,N/A
2012,1,19,4,30,10.39,-15.21,N/A
2012,1,19,5,30,10.51,-16.66,N/A
2012,1,19,6,30,8.91,-17.32,N/A
2012,1,19,7,30,10.36,-18.41,N/A
2012,1,19,8,30,10.53,-18.94,N/A
2012,1,19,9,30,10.620000000000001,-20.35,N/A
2012,1,19,10,30,10.93,-20.55,N/A
2012,1,19,11,30,10.25,-20.16,N/A
2012,1,19,12,30,10.39,-19.79,N/A
2012,1,19,13,30,8.290000000000001,-20.37,N/A
2012,1,19,14,30,6.97,-20.52,N/A
2012,1,19,15,30,7.54,-20.69,N/A
2012,1,19,16,30,7.04,-20.92,N/A
2012,1,19,17,30,9.73,-21.53,N/A
2012,1,19,18,30,12.16,-20.76,N/A
2012,1,19,19,30,10.9,-20.580000000000002,N/A
2012,1,19,20,30,10.370000000000001,-20.61,N/A
2012,1,19,21,30,10.89,-20.2,N/A
2012,1,19,22,30,10.53,-20.75,N/A
2012,1,19,23,30,11.18,-20.22,N/A
2012,1,20,0,30,9.44,-21.080000000000002,N/A
2012,1,20,1,30,9.96,-20.44,N/A
2012,1,20,2,30,10.61,-20.21,N/A
2012,1,20,3,30,10.34,-20.75,N/A
2012,1,20,4,30,9.96,-21.12,N/A
2012,1,20,5,30,9.41,-21.19,N/A
2012,1,20,6,30,9.290000000000001,-21.150000000000002,N/A
2012,1,20,7,30,8.76,-21.27,N/A
2012,1,20,8,30,8.52,-21.13,N/A
2012,1,20,9,30,6.65,-21.07,N/A
2012,1,20,10,30,4.29,-19.66,N/A
2012,1,20,11,30,4.1,-18.11,N/A
2012,1,20,12,30,4.73,-16.81,N/A
2012,1,20,13,30,5.08,-15.97,N/A
2012,1,20,14,30,4.95,-15.46,N/A
2012,1,20,15,30,4.74,-15.09,N/A
2012,1,20,16,30,4.78,-15.05,N/A
2012,1,20,17,30,5.44,-15.06,N/A
2012,1,20,18,30,5.96,-14.92,N/A
2012,1,20,19,30,7.46,-14.780000000000001,N/A
2012,1,20,20,30,8.74,-15.07,N/A
2012,1,20,21,30,8.67,-16.04,N/A
2012,1,20,22,30,8.76,-16.240000000000002,N/A
2012,1,20,23,30,8.55,-16.25,N/A
2012,1,21,0,30,6.8500000000000005,-17.37,N/A
2012,1,21,1,30,7.96,-16.72,N/A
2012,1,21,2,30,7.930000000000001,-16.28,N/A
2012,1,21,3,30,7.21,-16.29,N/A
2012,1,21,4,30,6.67,-16.5,N/A
2012,1,21,5,30,5.87,-16.42,N/A
2012,1,21,6,30,5.19,-16.91,N/A
2012,1,21,7,30,4.42,-16.98,N/A
2012,1,21,8,30,3.89,-17.080000000000002,N/A
2012,1,21,9,30,3.77,-16.57,N/A
2012,1,21,10,30,4.3500000000000005,-15.84,N/A
2012,1,21,11,30,2.94,-14.41,N/A
2012,1,21,12,30,2.99,-13.05,N/A
2012,1,21,13,30,2.5500000000000003,-12.24,N/A
2012,1,21,14,30,2.5100000000000002,-11.38,N/A
2012,1,21,15,30,3.5500000000000003,-10.36,N/A
2012,1,21,16,30,4.07,-9.73,N/A
2012,1,21,17,30,5.99,-9.61,N/A
2012,1,21,18,30,5.47,-9.61,N/A
2012,1,21,19,30,6.2700000000000005,-9.52,N/A
2012,1,21,20,30,7.4,-9.8,N/A
2012,1,21,21,30,8.02,-10.700000000000001,N/A
2012,1,21,22,30,8.57,-11.57,N/A
2012,1,21,23,30,8.15,-10.63,N/A
2012,1,22,0,30,7.87,-9.39,N/A
2012,1,22,1,30,7.32,-8.33,N/A
2012,1,22,2,30,7.51,-7.83,N/A
2012,1,22,3,30,6.88,-7.23,N/A
2012,1,22,4,30,6.22,-6.640000000000001,N/A
2012,1,22,5,30,6.390000000000001,-6.1000000000000005,N/A
2012,1,22,6,30,6.05,-5.83,N/A
2012,1,22,7,30,6.41,-5.8100000000000005,N/A
2012,1,22,8,30,6.99,-5.79,N/A
2012,1,22,9,30,7.07,-5.69,N/A
2012,1,22,10,30,8.59,-4.93,N/A
2012,1,22,11,30,6.94,-4.74,N/A
2012,1,22,12,30,6.7700000000000005,-4.12,N/A
2012,1,22,13,30,6.71,-3.43,N/A
2012,1,22,14,30,5.53,-2.95,N/A
2012,1,22,15,30,5.74,-2.73,N/A
2012,1,22,16,30,7.53,-2.82,N/A
2012,1,22,17,30,8.22,-2.6,N/A
2012,1,22,18,30,8.11,-2.43,N/A
2012,1,22,19,30,7.65,-2.42,N/A
2012,1,22,20,30,6.72,-2.56,N/A
2012,1,22,21,30,5.98,-2.67,N/A
2012,1,22,22,30,6.12,-2.66,N/A
2012,1,22,23,30,5.58,-2.68,N/A
2012,1,23,0,30,3.38,-2.56,N/A
2012,1,23,1,30,1.3900000000000001,-2.39,N/A
2012,1,23,2,30,1.83,-2.27,N/A
2012,1,23,3,30,2.82,-2.5500000000000003,N/A
2012,1,23,4,30,3.23,-2.77,N/A
2012,1,23,5,30,3.87,-2.79,N/A
2012,1,23,6,30,2.52,-2.84,N/A
2012,1,23,7,30,3.61,-2.65,N/A
2012,1,23,8,30,3.87,-2.77,N/A
2012,1,23,9,30,3.83,-2.82,N/A
2012,1,23,10,30,3.43,-2.5100000000000002,N/A
2012,1,23,11,30,3.14,-2.1,N/A
2012,1,23,12,30,3.15,-1.77,N/A
2012,1,23,13,30,4.24,-1.02,N/A
2012,1,23,14,30,5.8100000000000005,-0.8,N/A
2012,1,23,15,30,5.66,-0.62,N/A
2012,1,23,16,30,7.88,-1.25,N/A
2012,1,23,17,30,7.08,-1.86,N/A
2012,1,23,18,30,5.66,-3.24,N/A
2012,1,23,19,30,6.5200000000000005,-4.23,N/A
2012,1,23,20,30,6.69,-4.99,N/A
2012,1,23,21,30,6.95,-5.7700000000000005,N/A
