SiteID,1625278,Site Timezone,-5,Data Timezone,-5,Longitude,-88.6690979004,Latitude,46.7093887329
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C),density - DEPRECATED
2012,1,7,19,30,7.1000000000000005,-6.53,N/A
2012,1,7,20,30,6.98,-6.2700000000000005,N/A
2012,1,7,21,30,6.32,-6.53,N/A
2012,1,7,22,30,6.0200000000000005,-6.3500000000000005,N/A
2012,1,7,23,30,5.69,-6.75,N/A
2012,1,8,0,30,5.34,-6.86,N/A
2012,1,8,1,30,5,-6.43,N/A
2012,1,8,2,30,5.1000000000000005,-5.75,N/A
2012,1,8,3,30,6.48,-5.61,N/A
2012,1,8,4,30,6.15,-4.94,N/A
2012,1,8,5,30,7.140000000000001,-4.19,N/A
2012,1,8,6,30,8.33,-4.98,N/A
2012,1,8,7,30,9.17,-5.25,N/A
2012,1,8,8,30,9.48,-5.24,N/A
2012,1,8,9,30,9.38,-4.99,N/A
2012,1,8,10,30,8.46,-4.07,N/A
2012,1,8,11,30,6.82,-3.49,N/A
2012,1,8,12,30,7.05,-2.58,N/A
2012,1,8,13,30,7.53,-2.36,N/A
2012,1,8,14,30,6.49,-2.38,N/A
2012,1,8,15,30,4.97,-2.5500000000000003,N/A
2012,1,8,16,30,6.3,-2.57,N/A
2012,1,8,17,30,5.92,-2.5300000000000002,N/A
2012,1,8,18,30,7.07,-3.09,N/A
2012,1,8,19,30,9.55,-2.71,N/A
2012,1,8,20,30,9.88,-2.5100000000000002,N/A
2012,1,8,21,30,11.23,-2.38,N/A
2012,1,8,22,30,11.09,-2.69,N/A
2012,1,8,23,30,10.86,-2.5300000000000002,N/A
2012,1,9,0,30,11.06,-1.75,N/A
2012,1,9,1,30,11.540000000000001,-0.88,N/A
2012,1,9,2,30,12.92,-0.36,N/A
2012,1,9,3,30,12.49,-0.23,N/A
2012,1,9,4,30,13.02,0.26,N/A
2012,1,9,5,30,12.83,0.65,N/A
2012,1,9,6,30,12.07,0.5700000000000001,N/A
2012,1,9,7,30,11.69,0.56,N/A
2012,1,9,8,30,12.32,-0.77,N/A
2012,1,9,9,30,10.290000000000001,0,N/A
2012,1,9,10,30,10.15,0.54,N/A
2012,1,9,11,30,9.540000000000001,0.76,N/A
2012,1,9,12,30,7.9,1.2,N/A
2012,1,9,13,30,7.09,1.53,N/A
2012,1,9,14,30,6.26,1.9100000000000001,N/A
2012,1,9,15,30,6.16,2.13,N/A
2012,1,9,16,30,7.22,1.85,N/A
2012,1,9,17,30,9.66,1.4000000000000001,N/A
2012,1,9,18,30,11.75,1.29,N/A
2012,1,9,19,30,11.47,0.76,N/A
2012,1,9,20,30,10.83,0.55,N/A
2012,1,9,21,30,8.73,0.02,N/A
2012,1,9,22,30,8.4,-0.35000000000000003,N/A
2012,1,9,23,30,9.6,-0.15,N/A
2012,1,10,0,30,8.22,-0.41000000000000003,N/A
2012,1,10,1,30,8.18,-0.56,N/A
2012,1,10,2,30,7.0600000000000005,-1.09,N/A
2012,1,10,3,30,6.48,-1.12,N/A
2012,1,10,4,30,5.76,-1.4000000000000001,N/A
2012,1,10,5,30,5.62,-1.53,N/A
2012,1,10,6,30,6.05,-1.56,N/A
2012,1,10,7,30,6.57,-1.56,N/A
2012,1,10,8,30,7.42,-1.1300000000000001,N/A
2012,1,10,9,30,8.33,-1.1300000000000001,N/A
2012,1,10,10,30,8.23,-0.71,N/A
2012,1,10,11,30,7.28,1.52,N/A
2012,1,10,12,30,7.32,3.04,N/A
2012,1,10,13,30,7.57,3.86,N/A
2012,1,10,14,30,8.27,4.41,N/A
2012,1,10,15,30,8.76,4.5200000000000005,N/A
2012,1,10,16,30,9.8,4.07,N/A
2012,1,10,17,30,10.5,3.4,N/A
2012,1,10,18,30,10.69,3.16,N/A
2012,1,10,19,30,10.17,3.04,N/A
2012,1,10,20,30,8.46,2.69,N/A
2012,1,10,21,30,6.8,2.35,N/A
2012,1,10,22,30,6.97,2.2,N/A
2012,1,10,23,30,7.29,1.69,N/A
2012,1,11,0,30,5.68,1.67,N/A
2012,1,11,1,30,5.39,2.33,N/A
2012,1,11,2,30,3.74,2.37,N/A
2012,1,11,3,30,3.24,2.49,N/A
2012,1,11,4,30,1.92,2.07,N/A
2012,1,11,5,30,2.13,2.27,N/A
2012,1,11,6,30,2.48,2.0100000000000002,N/A
2012,1,11,7,30,2.29,1.77,N/A
2012,1,11,8,30,2.7800000000000002,2.05,N/A
2012,1,11,9,30,2.34,1.76,N/A
2012,1,11,10,30,3.12,0.92,N/A
2012,1,11,11,30,1.3800000000000001,0.74,N/A
2012,1,11,12,30,1.3900000000000001,1.19,N/A
2012,1,11,13,30,1.59,1.5,N/A
2012,1,11,14,30,2.44,1.6400000000000001,N/A
2012,1,11,15,30,2.4,1.33,N/A
2012,1,11,16,30,3.5,0.97,N/A
2012,1,11,17,30,3.67,0.53,N/A
2012,1,11,18,30,5.12,0.06,N/A
2012,1,11,19,30,5.7700000000000005,-0.44,N/A
2012,1,11,20,30,7.04,-1.41,N/A
2012,1,11,21,30,6.82,-2.57,N/A
2012,1,11,22,30,6.6000000000000005,-3.45,N/A
2012,1,11,23,30,5.8100000000000005,-4.04,N/A
2012,1,12,0,30,7.62,-5.08,N/A
2012,1,12,1,30,5.58,-5.5200000000000005,N/A
2012,1,12,2,30,7.65,-6.22,N/A
2012,1,12,3,30,6.43,-6.6000000000000005,N/A
2012,1,12,4,30,4.69,-6.96,N/A
2012,1,12,5,30,5.07,-7.38,N/A
2012,1,12,6,30,4.9,-7.97,N/A
2012,1,12,7,30,5.88,-8.38,N/A
2012,1,12,8,30,6.91,-8.74,N/A
2012,1,12,9,30,5.91,-8.96,N/A
2012,1,12,10,30,7.2,-9.16,N/A
2012,1,12,11,30,8.84,-9.3,N/A
2012,1,12,12,30,8.41,-9.22,N/A
2012,1,12,13,30,9.17,-9.16,N/A
2012,1,12,14,30,9.290000000000001,-9.36,N/A
2012,1,12,15,30,9.120000000000001,-9.57,N/A
2012,1,12,16,30,8.620000000000001,-9.8,N/A
2012,1,12,17,30,9.39,-9.97,N/A
2012,1,12,18,30,9.71,-9.98,N/A
2012,1,12,19,30,9.88,-10.16,N/A
2012,1,12,20,30,8.75,-10.120000000000001,N/A
2012,1,12,21,30,9.38,-10.24,N/A
2012,1,12,22,30,9.48,-10.34,N/A
2012,1,12,23,30,8.36,-10.55,N/A
2012,1,13,0,30,7.8,-10.81,N/A
2012,1,13,1,30,8.72,-11.120000000000001,N/A
2012,1,13,2,30,8.76,-11.42,N/A
2012,1,13,3,30,9.52,-11.71,N/A
2012,1,13,4,30,9.540000000000001,-12.02,N/A
2012,1,13,5,30,9.77,-12.34,N/A
2012,1,13,6,30,11.48,-12.51,N/A
2012,1,13,7,30,11.17,-12.59,N/A
2012,1,13,8,30,9.88,-12.71,N/A
2012,1,13,9,30,8.81,-12.89,N/A
2012,1,13,10,30,7.75,-12.61,N/A
2012,1,13,11,30,6.9,-12.19,N/A
2012,1,13,12,30,6.01,-11.89,N/A
2012,1,13,13,30,4.91,-11.76,N/A
2012,1,13,14,30,4.69,-11.61,N/A
2012,1,13,15,30,4.09,-11.53,N/A
2012,1,13,16,30,3.58,-11.700000000000001,N/A
2012,1,13,17,30,3.23,-11.9,N/A
2012,1,13,18,30,2.05,-12.38,N/A
2012,1,13,19,30,1.77,-12.46,N/A
2012,1,13,20,30,1.46,-12.66,N/A
2012,1,13,21,30,1.86,-12.39,N/A
2012,1,13,22,30,2.41,-12.35,N/A
2012,1,13,23,30,2.31,-12.94,N/A
2012,1,14,0,30,2.72,-13.33,N/A
2012,1,14,1,30,2.85,-13.69,N/A
2012,1,14,2,30,2.42,-13.74,N/A
2012,1,14,3,30,2.74,-13.81,N/A
2012,1,14,4,30,2.42,-13.86,N/A
2012,1,14,5,30,2.13,-13.96,N/A
2012,1,14,6,30,2.18,-14.120000000000001,N/A
2012,1,14,7,30,2.58,-14.24,N/A
2012,1,14,8,30,2.68,-14.08,N/A
2012,1,14,9,30,2.7600000000000002,-13.870000000000001,N/A
2012,1,14,10,30,2.16,-13.43,N/A
2012,1,14,11,30,1.22,-12.16,N/A
2012,1,14,12,30,1.2,-10.790000000000001,N/A
2012,1,14,13,30,1.1,-9.9,N/A
2012,1,14,14,30,2.02,-9.23,N/A
2012,1,14,15,30,2.93,-8.78,N/A
2012,1,14,16,30,4.13,-8.870000000000001,N/A
2012,1,14,17,30,3.87,-8.98,N/A
2012,1,14,18,30,4.72,-10.23,N/A
2012,1,14,19,30,5.7700000000000005,-10.64,N/A
2012,1,14,20,30,6.61,-11.02,N/A
2012,1,14,21,30,7.42,-11.42,N/A
2012,1,14,22,30,7.59,-11.57,N/A
2012,1,14,23,30,7.72,-12.07,N/A
2012,1,15,0,30,8.55,-12.120000000000001,N/A
2012,1,15,1,30,8.77,-12.06,N/A
2012,1,15,2,30,8.78,-12,N/A
2012,1,15,3,30,8.96,-12.31,N/A
2012,1,15,4,30,8.75,-12.34,N/A
2012,1,15,5,30,8.48,-12.02,N/A
2012,1,15,6,30,8.31,-11.950000000000001,N/A
2012,1,15,7,30,8.47,-11.68,N/A
2012,1,15,8,30,8.82,-11.42,N/A
2012,1,15,9,30,8.6,-10.92,N/A
2012,1,15,10,30,7.26,-9.700000000000001,N/A
2012,1,15,11,30,6.5600000000000005,-8.11,N/A
2012,1,15,12,30,6.7700000000000005,-6.49,N/A
2012,1,15,13,30,7.5200000000000005,-5.0600000000000005,N/A
2012,1,15,14,30,8.3,-3.99,N/A
2012,1,15,15,30,8.68,-3.66,N/A
2012,1,15,16,30,10.06,-3.91,N/A
2012,1,15,17,30,12.44,-5.0600000000000005,N/A
2012,1,15,18,30,13.67,-5.32,N/A
2012,1,15,19,30,14.780000000000001,-5.05,N/A
2012,1,15,20,30,15.41,-4.61,N/A
2012,1,15,21,30,15.68,-4.34,N/A
2012,1,15,22,30,15.64,-4.33,N/A
2012,1,15,23,30,14.92,-4.66,N/A
2012,1,16,0,30,14.39,-4.8100000000000005,N/A
2012,1,16,1,30,13.56,-4.89,N/A
2012,1,16,2,30,12.780000000000001,-4.83,N/A
2012,1,16,3,30,10.44,-4.66,N/A
2012,1,16,4,30,9.66,-4.64,N/A
2012,1,16,5,30,9.94,-4.75,N/A
2012,1,16,6,30,8.98,-4.61,N/A
2012,1,16,7,30,7.43,-4.34,N/A
2012,1,16,8,30,6.88,-4.1,N/A
2012,1,16,9,30,6.390000000000001,-4.8,N/A
2012,1,16,10,30,5.07,-4.21,N/A
2012,1,16,11,30,4.59,-3.25,N/A
2012,1,16,12,30,6.32,-2.05,N/A
2012,1,16,13,30,5.96,-2.7,N/A
2012,1,16,14,30,4.97,-3.31,N/A
2012,1,16,15,30,4.97,-3.72,N/A
2012,1,16,16,30,5.64,-4.15,N/A
2012,1,16,17,30,5.96,-4.76,N/A
2012,1,16,18,30,5.78,-4.96,N/A
2012,1,16,19,30,6.6000000000000005,-5.04,N/A
2012,1,16,20,30,8.08,-5.6000000000000005,N/A
2012,1,16,21,30,7.07,-6.15,N/A
2012,1,16,22,30,8.24,-6.390000000000001,N/A
2012,1,16,23,30,6.47,-6.99,N/A
2012,1,17,0,30,6.59,-7.97,N/A
2012,1,17,1,30,7.75,-8.55,N/A
2012,1,17,2,30,6.91,-8.93,N/A
2012,1,17,3,30,7.54,-9.02,N/A
2012,1,17,4,30,7.46,-9.07,N/A
2012,1,17,5,30,7.8100000000000005,-9.15,N/A
2012,1,17,6,30,8.19,-9.33,N/A
2012,1,17,7,30,8.16,-9.64,N/A
2012,1,17,8,30,6.74,-10.07,N/A
2012,1,17,9,30,6.75,-10.33,N/A
2012,1,17,10,30,5.42,-10.16,N/A
2012,1,17,11,30,6.24,-9.93,N/A
2012,1,17,12,30,7.98,-10.09,N/A
2012,1,17,13,30,9.23,-10.34,N/A
2012,1,17,14,30,8.45,-10.51,N/A
2012,1,17,15,30,8.31,-10.85,N/A
2012,1,17,16,30,7.18,-11.3,N/A
2012,1,17,17,30,7.3,-11.93,N/A
2012,1,17,18,30,8.72,-12.36,N/A
2012,1,17,19,30,9.370000000000001,-12.38,N/A
2012,1,17,20,30,6.68,-12.22,N/A
2012,1,17,21,30,9.49,-12.69,N/A
2012,1,17,22,30,7.91,-13.36,N/A
2012,1,17,23,30,8.39,-13.68,N/A
2012,1,18,0,30,7.33,-14.09,N/A
2012,1,18,1,30,7.0600000000000005,-14.81,N/A
2012,1,18,2,30,7.36,-16.16,N/A
2012,1,18,3,30,7.8500000000000005,-17.16,N/A
2012,1,18,4,30,6.8100000000000005,-18.17,N/A
2012,1,18,5,30,6.640000000000001,-18.66,N/A
2012,1,18,6,30,6.75,-19.07,N/A
2012,1,18,7,30,7.03,-19.43,N/A
2012,1,18,8,30,7.16,-19.13,N/A
2012,1,18,9,30,5.04,-18.990000000000002,N/A
2012,1,18,10,30,3.1,-17.11,N/A
2012,1,18,11,30,2.87,-15.25,N/A
2012,1,18,12,30,3.49,-13.63,N/A
2012,1,18,13,30,4.26,-12.200000000000001,N/A
2012,1,18,14,30,5.57,-10.83,N/A
2012,1,18,15,30,6.23,-9.76,N/A
2012,1,18,16,30,5.72,-9.23,N/A
2012,1,18,17,30,7.51,-9.41,N/A
2012,1,18,18,30,8.64,-10.06,N/A
2012,1,18,19,30,10.1,-10.09,N/A
2012,1,18,20,30,11.44,-9.92,N/A
2012,1,18,21,30,9.790000000000001,-9.71,N/A
2012,1,18,22,30,7.140000000000001,-9.46,N/A
2012,1,18,23,30,7.11,-8.96,N/A
2012,1,19,0,30,6.93,-8.700000000000001,N/A
2012,1,19,1,30,10.57,-9,N/A
2012,1,19,2,30,12.34,-11.32,N/A
2012,1,19,3,30,10.36,-13.47,N/A
2012,1,19,4,30,9.86,-15.22,N/A
2012,1,19,5,30,9.71,-16.68,N/A
2012,1,19,6,30,8.96,-17.36,N/A
2012,1,19,7,30,9.96,-18.46,N/A
2012,1,19,8,30,10.56,-19.05,N/A
2012,1,19,9,30,9.82,-20.41,N/A
2012,1,19,10,30,10.82,-20.62,N/A
2012,1,19,11,30,10.09,-20.240000000000002,N/A
2012,1,19,12,30,10.23,-19.830000000000002,N/A
2012,1,19,13,30,8.16,-20.45,N/A
2012,1,19,14,30,6.91,-20.61,N/A
2012,1,19,15,30,7.23,-20.740000000000002,N/A
2012,1,19,16,30,7.07,-20.96,N/A
2012,1,19,17,30,9.07,-21.580000000000002,N/A
2012,1,19,18,30,11.72,-20.73,N/A
2012,1,19,19,30,10.51,-20.53,N/A
2012,1,19,20,30,9.91,-20.6,N/A
2012,1,19,21,30,10.63,-20.23,N/A
2012,1,19,22,30,9.88,-20.84,N/A
2012,1,19,23,30,10.52,-20.31,N/A
2012,1,20,0,30,8.63,-21.06,N/A
2012,1,20,1,30,9.13,-20.59,N/A
2012,1,20,2,30,9.84,-20.53,N/A
2012,1,20,3,30,9.64,-21.06,N/A
2012,1,20,4,30,9.370000000000001,-21.29,N/A
2012,1,20,5,30,8.91,-21.32,N/A
2012,1,20,6,30,8.75,-21.31,N/A
2012,1,20,7,30,8.14,-21.41,N/A
2012,1,20,8,30,8.120000000000001,-21.18,N/A
2012,1,20,9,30,6.86,-21.11,N/A
2012,1,20,10,30,4.55,-19.73,N/A
2012,1,20,11,30,4.34,-18.16,N/A
2012,1,20,12,30,4.79,-16.84,N/A
2012,1,20,13,30,4.95,-15.98,N/A
2012,1,20,14,30,4.82,-15.5,N/A
2012,1,20,15,30,4.65,-15.120000000000001,N/A
2012,1,20,16,30,4.6000000000000005,-15.07,N/A
2012,1,20,17,30,5.13,-15.09,N/A
2012,1,20,18,30,5.64,-15.01,N/A
2012,1,20,19,30,7.25,-14.8,N/A
2012,1,20,20,30,8.2,-15.32,N/A
2012,1,20,21,30,8.23,-16.2,N/A
2012,1,20,22,30,8.46,-16.29,N/A
2012,1,20,23,30,8.27,-16.39,N/A
2012,1,21,0,30,5.86,-17.51,N/A
2012,1,21,1,30,7.54,-17.12,N/A
2012,1,21,2,30,7.65,-16.55,N/A
2012,1,21,3,30,6.83,-16.56,N/A
2012,1,21,4,30,6.28,-16.71,N/A
2012,1,21,5,30,5.5600000000000005,-16.63,N/A
2012,1,21,6,30,4.67,-16.97,N/A
2012,1,21,7,30,3.9,-16.93,N/A
2012,1,21,8,30,3.49,-17.04,N/A
2012,1,21,9,30,3.73,-16.55,N/A
2012,1,21,10,30,4.15,-15.92,N/A
2012,1,21,11,30,2.82,-14.42,N/A
2012,1,21,12,30,2.96,-13.08,N/A
2012,1,21,13,30,2.48,-12.27,N/A
2012,1,21,14,30,2.58,-11.35,N/A
2012,1,21,15,30,3.77,-10.33,N/A
2012,1,21,16,30,4.23,-9.76,N/A
2012,1,21,17,30,6.04,-9.67,N/A
2012,1,21,18,30,5.94,-9.66,N/A
2012,1,21,19,30,6.91,-9.58,N/A
2012,1,21,20,30,8.26,-9.9,N/A
2012,1,21,21,30,8.97,-10.83,N/A
2012,1,21,22,30,9.41,-11.64,N/A
2012,1,21,23,30,8.66,-10.620000000000001,N/A
2012,1,22,0,30,8.63,-9.370000000000001,N/A
2012,1,22,1,30,7.82,-8.32,N/A
2012,1,22,2,30,8.41,-7.8500000000000005,N/A
2012,1,22,3,30,7.41,-7.24,N/A
2012,1,22,4,30,6.95,-6.65,N/A
2012,1,22,5,30,7.12,-6.11,N/A
2012,1,22,6,30,6.68,-5.88,N/A
2012,1,22,7,30,7.15,-5.87,N/A
2012,1,22,8,30,7.55,-5.86,N/A
2012,1,22,9,30,7.73,-5.72,N/A
2012,1,22,10,30,9.01,-4.96,N/A
2012,1,22,11,30,7.2,-4.79,N/A
2012,1,22,12,30,7.140000000000001,-4.2,N/A
2012,1,22,13,30,7.0200000000000005,-3.47,N/A
2012,1,22,14,30,5.7,-3,N/A
2012,1,22,15,30,5.92,-2.7800000000000002,N/A
2012,1,22,16,30,7.54,-2.92,N/A
2012,1,22,17,30,8.620000000000001,-2.63,N/A
2012,1,22,18,30,8.57,-2.48,N/A
2012,1,22,19,30,8.76,-2.42,N/A
2012,1,22,20,30,7.71,-2.6,N/A
2012,1,22,21,30,6.16,-2.8000000000000003,N/A
2012,1,22,22,30,6.12,-2.7800000000000002,N/A
2012,1,22,23,30,5.93,-2.73,N/A
2012,1,23,0,30,4.38,-2.58,N/A
2012,1,23,1,30,1.54,-2.5300000000000002,N/A
2012,1,23,2,30,1.62,-2.39,N/A
2012,1,23,3,30,2.91,-2.56,N/A
2012,1,23,4,30,3.0500000000000003,-2.93,N/A
2012,1,23,5,30,3.66,-2.92,N/A
2012,1,23,6,30,2.42,-2.98,N/A
2012,1,23,7,30,3.5300000000000002,-2.93,N/A
2012,1,23,8,30,3.43,-3.06,N/A
2012,1,23,9,30,3.74,-2.95,N/A
2012,1,23,10,30,3.5100000000000002,-2.68,N/A
2012,1,23,11,30,3.18,-2.24,N/A
2012,1,23,12,30,3.5100000000000002,-1.8900000000000001,N/A
2012,1,23,13,30,3.94,-1.1500000000000001,N/A
2012,1,23,14,30,5.83,-0.91,N/A
2012,1,23,15,30,5.8100000000000005,-0.78,N/A
2012,1,23,16,30,8.66,-1.52,N/A
2012,1,23,17,30,6.55,-1.75,N/A
2012,1,23,18,30,5.5200000000000005,-3.19,N/A
2012,1,23,19,30,6.24,-4.22,N/A
2012,1,23,20,30,6.62,-5,N/A
2012,1,23,21,30,6.75,-5.79,N/A
2012,1,23,22,30,7.26,-6.59,N/A
