SiteID,1625276,Site Timezone,-5,Data Timezone,-5,Longitude,-88.6740722656,Latitude,46.6722946167
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C),density - DEPRECATED
2012,1,4,0,30,8.2,-8.55,N/A
2012,1,4,1,30,8.01,-8.28,N/A
2012,1,4,2,30,8.1,-8.27,N/A
2012,1,4,3,30,7.1000000000000005,-7.88,N/A
2012,1,4,4,30,6.99,-7.4,N/A
2012,1,4,5,30,7.88,-6.76,N/A
2012,1,4,6,30,9.49,-5.94,N/A
2012,1,4,7,30,9.86,-5.93,N/A
2012,1,4,8,30,9.78,-5.2,N/A
2012,1,4,9,30,9.17,-5.19,N/A
2012,1,4,10,30,6.57,-5.09,N/A
2012,1,4,11,30,5.32,-4.13,N/A
2012,1,4,12,30,6.78,-3.58,N/A
2012,1,4,13,30,6.34,-3.37,N/A
2012,1,4,14,30,6.2,-3.06,N/A
2012,1,4,15,30,5.84,-2.89,N/A
2012,1,4,16,30,7.1000000000000005,-3.0500000000000003,N/A
2012,1,4,17,30,9.28,-3.19,N/A
2012,1,4,18,30,9.82,-2.22,N/A
2012,1,4,19,30,8.31,-2.17,N/A
2012,1,4,20,30,7.67,-2.32,N/A
2012,1,4,21,30,8.09,-2.66,N/A
2012,1,4,22,30,7.7700000000000005,-3.23,N/A
2012,1,4,23,30,7.66,-3.2600000000000002,N/A
2012,1,5,0,30,6.6000000000000005,-2.71,N/A
2012,1,5,1,30,5.37,-3.11,N/A
2012,1,5,2,30,3.72,-3.29,N/A
2012,1,5,3,30,2.36,-4.05,N/A
2012,1,5,4,30,2.37,-4.76,N/A
2012,1,5,5,30,1.95,-4.73,N/A
2012,1,5,6,30,2.21,-4.23,N/A
2012,1,5,7,30,2.65,-4.12,N/A
2012,1,5,8,30,3.8000000000000003,-3.46,N/A
2012,1,5,9,30,5.75,-3.58,N/A
2012,1,5,10,30,5.3500000000000005,-3.8000000000000003,N/A
2012,1,5,11,30,4.3100000000000005,-2.5,N/A
2012,1,5,12,30,4.82,-0.77,N/A
2012,1,5,13,30,5.16,0.81,N/A
2012,1,5,14,30,6.09,1.73,N/A
2012,1,5,15,30,7.44,2.46,N/A
2012,1,5,16,30,10.03,2.27,N/A
2012,1,5,17,30,10.86,1.5,N/A
2012,1,5,18,30,10.27,0.87,N/A
2012,1,5,19,30,10.040000000000001,1.04,N/A
2012,1,5,20,30,9.870000000000001,1.3,N/A
2012,1,5,21,30,9.89,2.0100000000000002,N/A
2012,1,5,22,30,10.17,2.66,N/A
2012,1,5,23,30,9.59,3,N/A
2012,1,6,0,30,9.33,2.8000000000000003,N/A
2012,1,6,1,30,8.94,2.59,N/A
2012,1,6,2,30,8.82,2.58,N/A
2012,1,6,3,30,8.67,2.21,N/A
2012,1,6,4,30,9.56,2.14,N/A
2012,1,6,5,30,10.14,2.13,N/A
2012,1,6,6,30,9.23,1.57,N/A
2012,1,6,7,30,8.6,1.27,N/A
2012,1,6,8,30,9.22,1.02,N/A
2012,1,6,9,30,5.48,0.7000000000000001,N/A
2012,1,6,10,30,5.32,1.25,N/A
2012,1,6,11,30,7.0200000000000005,2.07,N/A
2012,1,6,12,30,5.95,2.62,N/A
2012,1,6,13,30,7.38,2.49,N/A
2012,1,6,14,30,6.73,2.2800000000000002,N/A
2012,1,6,15,30,5,2.1,N/A
2012,1,6,16,30,4.71,1.92,N/A
2012,1,6,17,30,7.75,1.4000000000000001,N/A
2012,1,6,18,30,8.82,0.8,N/A
2012,1,6,19,30,9.78,0.23,N/A
2012,1,6,20,30,10.700000000000001,-0.1,N/A
2012,1,6,21,30,11.22,-0.53,N/A
2012,1,6,22,30,8.43,-1.25,N/A
2012,1,6,23,30,8.33,-1.6300000000000001,N/A
2012,1,7,0,30,9.78,-1.72,N/A
2012,1,7,1,30,7.640000000000001,-2.67,N/A
2012,1,7,2,30,6.390000000000001,-4.04,N/A
2012,1,7,3,30,4.7,-4.84,N/A
2012,1,7,4,30,7.17,-5.2,N/A
2012,1,7,5,30,5.28,-5.45,N/A
2012,1,7,6,30,5.8100000000000005,-5.8100000000000005,N/A
2012,1,7,7,30,5.62,-6.19,N/A
2012,1,7,8,30,4.05,-6.41,N/A
2012,1,7,9,30,4.48,-6.03,N/A
2012,1,7,10,30,4.66,-5.63,N/A
2012,1,7,11,30,6.05,-5.57,N/A
2012,1,7,12,30,5.68,-5.07,N/A
2012,1,7,13,30,6.08,-5.19,N/A
2012,1,7,14,30,6.11,-5.18,N/A
2012,1,7,15,30,5.22,-5.4,N/A
2012,1,7,16,30,4.82,-5.75,N/A
2012,1,7,17,30,6.890000000000001,-6.29,N/A
2012,1,7,18,30,6.74,-6.97,N/A
2012,1,7,19,30,6.97,-6.98,N/A
2012,1,7,20,30,7.12,-6.51,N/A
2012,1,7,21,30,6.23,-6.66,N/A
2012,1,7,22,30,5.97,-6.2700000000000005,N/A
2012,1,7,23,30,6.140000000000001,-6.58,N/A
2012,1,8,0,30,5.76,-6.67,N/A
2012,1,8,1,30,5.17,-5.97,N/A
2012,1,8,2,30,5.37,-5.57,N/A
2012,1,8,3,30,6.93,-5.41,N/A
2012,1,8,4,30,6.49,-4.89,N/A
2012,1,8,5,30,7.41,-4.44,N/A
2012,1,8,6,30,9.03,-5.14,N/A
2012,1,8,7,30,9.24,-5.44,N/A
2012,1,8,8,30,9.870000000000001,-5.48,N/A
2012,1,8,9,30,9.4,-5.46,N/A
2012,1,8,10,30,8.21,-4.5600000000000005,N/A
2012,1,8,11,30,7.140000000000001,-3.71,N/A
2012,1,8,12,30,7,-3.11,N/A
2012,1,8,13,30,6.97,-2.73,N/A
2012,1,8,14,30,6.54,-2.77,N/A
2012,1,8,15,30,5.64,-2.85,N/A
2012,1,8,16,30,5.01,-2.9,N/A
2012,1,8,17,30,6.46,-2.71,N/A
2012,1,8,18,30,7.5200000000000005,-2.86,N/A
2012,1,8,19,30,10.23,-2.46,N/A
2012,1,8,20,30,10.8,-2.3000000000000003,N/A
2012,1,8,21,30,11.86,-2.37,N/A
2012,1,8,22,30,11.43,-2.84,N/A
2012,1,8,23,30,11.08,-2.77,N/A
2012,1,9,0,30,10.89,-2.19,N/A
2012,1,9,1,30,11.73,-1.1400000000000001,N/A
2012,1,9,2,30,13.81,-0.55,N/A
2012,1,9,3,30,12.85,-0.5,N/A
2012,1,9,4,30,12.88,-0.02,N/A
2012,1,9,5,30,12.25,0.34,N/A
2012,1,9,6,30,12.08,0.28,N/A
2012,1,9,7,30,11.83,0.27,N/A
2012,1,9,8,30,12.530000000000001,-1.03,N/A
2012,1,9,9,30,10.700000000000001,-0.28,N/A
2012,1,9,10,30,10.33,0.24,N/A
2012,1,9,11,30,9.34,0.44,N/A
2012,1,9,12,30,8.21,0.88,N/A
2012,1,9,13,30,7.86,1.22,N/A
2012,1,9,14,30,7.08,1.52,N/A
2012,1,9,15,30,7.16,1.92,N/A
2012,1,9,16,30,7.94,1.71,N/A
2012,1,9,17,30,9.05,0.99,N/A
2012,1,9,18,30,12.61,1.23,N/A
2012,1,9,19,30,11.38,0.59,N/A
2012,1,9,20,30,11.870000000000001,0.56,N/A
2012,1,9,21,30,9.64,-0.04,N/A
2012,1,9,22,30,9.120000000000001,-0.35000000000000003,N/A
2012,1,9,23,30,9.6,-0.4,N/A
2012,1,10,0,30,8.43,-0.56,N/A
2012,1,10,1,30,8.23,-0.71,N/A
2012,1,10,2,30,6.82,-1.1,N/A
2012,1,10,3,30,6.23,-1.19,N/A
2012,1,10,4,30,5.51,-1.27,N/A
2012,1,10,5,30,5.83,-1.5,N/A
2012,1,10,6,30,6.28,-1.19,N/A
2012,1,10,7,30,7.0600000000000005,-0.85,N/A
2012,1,10,8,30,7.91,-0.33,N/A
2012,1,10,9,30,8.86,-1.1,N/A
2012,1,10,10,30,8.75,-0.6900000000000001,N/A
2012,1,10,11,30,7.94,1.2,N/A
2012,1,10,12,30,7.930000000000001,2.88,N/A
2012,1,10,13,30,8.67,3.64,N/A
2012,1,10,14,30,9.38,4.26,N/A
2012,1,10,15,30,9.450000000000001,4.2,N/A
2012,1,10,16,30,10.61,3.8000000000000003,N/A
2012,1,10,17,30,10.66,3.1,N/A
2012,1,10,18,30,10.08,2.8000000000000003,N/A
2012,1,10,19,30,9.75,2.68,N/A
2012,1,10,20,30,8.31,2.42,N/A
2012,1,10,21,30,7.48,2.14,N/A
2012,1,10,22,30,7.13,1.86,N/A
2012,1,10,23,30,7.8500000000000005,1.62,N/A
2012,1,11,0,30,5.95,1.83,N/A
2012,1,11,1,30,5.04,2.6,N/A
2012,1,11,2,30,3.95,2.72,N/A
2012,1,11,3,30,3.2,2.74,N/A
2012,1,11,4,30,2.05,2.38,N/A
2012,1,11,5,30,2.22,2.58,N/A
2012,1,11,6,30,2.6,2.46,N/A
2012,1,11,7,30,2.42,2.11,N/A
2012,1,11,8,30,3.5100000000000002,2.52,N/A
2012,1,11,9,30,3.1,2.5300000000000002,N/A
2012,1,11,10,30,2.75,1.4000000000000001,N/A
2012,1,11,11,30,1.62,1.04,N/A
2012,1,11,12,30,1.36,0.9500000000000001,N/A
2012,1,11,13,30,2.09,0.97,N/A
2012,1,11,14,30,2.25,1.16,N/A
2012,1,11,15,30,2.24,0.9500000000000001,N/A
2012,1,11,16,30,3.22,0.8300000000000001,N/A
2012,1,11,17,30,3.75,0.23,N/A
2012,1,11,18,30,4.49,-0.11,N/A
2012,1,11,19,30,5.41,-0.55,N/A
2012,1,11,20,30,7.2700000000000005,-1.52,N/A
2012,1,11,21,30,7.01,-2.75,N/A
2012,1,11,22,30,7.48,-3.67,N/A
2012,1,11,23,30,6.45,-4.3,N/A
2012,1,12,0,30,8.2,-5.32,N/A
2012,1,12,1,30,6.41,-5.75,N/A
2012,1,12,2,30,8.59,-6.51,N/A
2012,1,12,3,30,7.44,-6.87,N/A
2012,1,12,4,30,5.44,-7.18,N/A
2012,1,12,5,30,6.15,-7.68,N/A
2012,1,12,6,30,5.66,-8.19,N/A
2012,1,12,7,30,7,-8.67,N/A
2012,1,12,8,30,8.1,-9.05,N/A
2012,1,12,9,30,7.42,-9.290000000000001,N/A
2012,1,12,10,30,7.55,-9.450000000000001,N/A
2012,1,12,11,30,9.61,-9.64,N/A
2012,1,12,12,30,9.08,-9.6,N/A
2012,1,12,13,30,9.63,-9.51,N/A
2012,1,12,14,30,10.05,-9.700000000000001,N/A
2012,1,12,15,30,9.92,-9.94,N/A
2012,1,12,16,30,9.33,-10.16,N/A
2012,1,12,17,30,10.03,-10.35,N/A
2012,1,12,18,30,10.14,-10.370000000000001,N/A
2012,1,12,19,30,10.71,-10.52,N/A
2012,1,12,20,30,9.47,-10.48,N/A
2012,1,12,21,30,10.09,-10.59,N/A
2012,1,12,22,30,10.28,-10.700000000000001,N/A
2012,1,12,23,30,9.42,-10.9,N/A
2012,1,13,0,30,9,-11.18,N/A
2012,1,13,1,30,10.27,-11.5,N/A
2012,1,13,2,30,10.03,-11.8,N/A
2012,1,13,3,30,10.69,-12.08,N/A
2012,1,13,4,30,10.67,-12.38,N/A
2012,1,13,5,30,11.4,-12.65,N/A
2012,1,13,6,30,11.790000000000001,-12.88,N/A
2012,1,13,7,30,11.16,-12.96,N/A
2012,1,13,8,30,9.6,-13.11,N/A
2012,1,13,9,30,9.49,-13.14,N/A
2012,1,13,10,30,8.65,-12.98,N/A
2012,1,13,11,30,7.5,-12.58,N/A
2012,1,13,12,30,6.15,-12.26,N/A
2012,1,13,13,30,5.26,-12.1,N/A
2012,1,13,14,30,5.15,-11.99,N/A
2012,1,13,15,30,4.41,-11.92,N/A
2012,1,13,16,30,3.74,-12.07,N/A
2012,1,13,17,30,3.31,-12.3,N/A
2012,1,13,18,30,2.62,-12.69,N/A
2012,1,13,19,30,2,-12.82,N/A
2012,1,13,20,30,1.67,-12.77,N/A
2012,1,13,21,30,1.75,-12.58,N/A
2012,1,13,22,30,2.34,-12.46,N/A
2012,1,13,23,30,2.27,-12.96,N/A
2012,1,14,0,30,2.71,-13.35,N/A
2012,1,14,1,30,2.82,-13.76,N/A
2012,1,14,2,30,2.66,-13.66,N/A
2012,1,14,3,30,2.82,-13.49,N/A
2012,1,14,4,30,2.3000000000000003,-13.64,N/A
2012,1,14,5,30,2.17,-13.71,N/A
2012,1,14,6,30,2.12,-13.91,N/A
2012,1,14,7,30,2.37,-14,N/A
2012,1,14,8,30,2.41,-13.96,N/A
2012,1,14,9,30,2.4,-13.620000000000001,N/A
2012,1,14,10,30,1.87,-12.99,N/A
2012,1,14,11,30,1.08,-12.24,N/A
2012,1,14,12,30,1.1,-10.99,N/A
2012,1,14,13,30,1.47,-10.07,N/A
2012,1,14,14,30,1.94,-9.49,N/A
2012,1,14,15,30,3.13,-9.19,N/A
2012,1,14,16,30,3.56,-9.31,N/A
2012,1,14,17,30,5.15,-9.33,N/A
2012,1,14,18,30,5.59,-9.86,N/A
2012,1,14,19,30,6.04,-10.3,N/A
2012,1,14,20,30,6.8500000000000005,-10.36,N/A
2012,1,14,21,30,7.75,-10.76,N/A
2012,1,14,22,30,7.8500000000000005,-10.83,N/A
2012,1,14,23,30,8.25,-11.33,N/A
2012,1,15,0,30,9.11,-11.450000000000001,N/A
2012,1,15,1,30,9.05,-11.57,N/A
2012,1,15,2,30,9.05,-11.53,N/A
2012,1,15,3,30,9.27,-11.92,N/A
2012,1,15,4,30,9.18,-12.120000000000001,N/A
2012,1,15,5,30,9.05,-11.89,N/A
2012,1,15,6,30,9.02,-11.99,N/A
2012,1,15,7,30,9.19,-11.82,N/A
2012,1,15,8,30,9.620000000000001,-11.73,N/A
2012,1,15,9,30,9.66,-11.21,N/A
2012,1,15,10,30,8.07,-10.06,N/A
2012,1,15,11,30,7.41,-8.370000000000001,N/A
2012,1,15,12,30,7.73,-6.82,N/A
2012,1,15,13,30,8.33,-5.39,N/A
2012,1,15,14,30,8.99,-4.36,N/A
2012,1,15,15,30,9.9,-4.01,N/A
2012,1,15,16,30,11.75,-4.3,N/A
2012,1,15,17,30,14.280000000000001,-5.42,N/A
2012,1,15,18,30,15.52,-5.68,N/A
2012,1,15,19,30,16.28,-5.48,N/A
2012,1,15,20,30,16.28,-5.01,N/A
2012,1,15,21,30,16.2,-4.7700000000000005,N/A
2012,1,15,22,30,16.04,-4.74,N/A
2012,1,15,23,30,15.860000000000001,-5.04,N/A
2012,1,16,0,30,14.65,-5.18,N/A
2012,1,16,1,30,13.66,-5.24,N/A
2012,1,16,2,30,12.63,-5.16,N/A
2012,1,16,3,30,11.46,-4.97,N/A
2012,1,16,4,30,10.09,-5.0200000000000005,N/A
2012,1,16,5,30,10.35,-5.11,N/A
2012,1,16,6,30,8.3,-5.01,N/A
2012,1,16,7,30,8.19,-4.65,N/A
2012,1,16,8,30,6.62,-4.5600000000000005,N/A
2012,1,16,9,30,6.46,-4.94,N/A
2012,1,16,10,30,4.76,-4.36,N/A
2012,1,16,11,30,4.48,-3.59,N/A
2012,1,16,12,30,5.7700000000000005,-2.54,N/A
2012,1,16,13,30,6.24,-3.11,N/A
2012,1,16,14,30,5.76,-3.64,N/A
2012,1,16,15,30,5.32,-4.14,N/A
2012,1,16,16,30,6.0200000000000005,-4.58,N/A
2012,1,16,17,30,6.45,-5.16,N/A
2012,1,16,18,30,6.22,-5.41,N/A
2012,1,16,19,30,6.65,-5.44,N/A
2012,1,16,20,30,8.22,-5.93,N/A
2012,1,16,21,30,7.68,-6.5,N/A
2012,1,16,22,30,8.48,-6.74,N/A
2012,1,16,23,30,7.0600000000000005,-7.3,N/A
2012,1,17,0,30,7.41,-8.24,N/A
2012,1,17,1,30,8.19,-8.870000000000001,N/A
2012,1,17,2,30,7.3100000000000005,-9.25,N/A
2012,1,17,3,30,7.87,-9.4,N/A
2012,1,17,4,30,8.15,-9.42,N/A
2012,1,17,5,30,7.99,-9.52,N/A
2012,1,17,6,30,8.02,-9.67,N/A
2012,1,17,7,30,8.36,-9.99,N/A
2012,1,17,8,30,7.03,-10.38,N/A
2012,1,17,9,30,7.390000000000001,-10.65,N/A
2012,1,17,10,30,6.2,-10.53,N/A
2012,1,17,11,30,6.88,-10.27,N/A
2012,1,17,12,30,8.290000000000001,-10.42,N/A
2012,1,17,13,30,9.4,-10.69,N/A
2012,1,17,14,30,8.82,-10.9,N/A
2012,1,17,15,30,8.91,-11.23,N/A
2012,1,17,16,30,8.01,-11.74,N/A
2012,1,17,17,30,7.48,-12.27,N/A
2012,1,17,18,30,9.35,-12.74,N/A
2012,1,17,19,30,9.42,-12.73,N/A
2012,1,17,20,30,6.7700000000000005,-12.85,N/A
2012,1,17,21,30,7.44,-12.91,N/A
2012,1,17,22,30,8.03,-13.59,N/A
2012,1,17,23,30,8.23,-14.08,N/A
2012,1,18,0,30,7.17,-14.61,N/A
2012,1,18,1,30,6.34,-15.8,N/A
2012,1,18,2,30,7.53,-16.59,N/A
2012,1,18,3,30,7.12,-18.09,N/A
2012,1,18,4,30,6.59,-18.89,N/A
2012,1,18,5,30,6.3500000000000005,-19.3,N/A
2012,1,18,6,30,6.82,-19.42,N/A
2012,1,18,7,30,7.1000000000000005,-19.41,N/A
2012,1,18,8,30,6.88,-19.07,N/A
2012,1,18,9,30,5.48,-18.78,N/A
2012,1,18,10,30,3.41,-17.36,N/A
2012,1,18,11,30,3.2800000000000002,-15.540000000000001,N/A
2012,1,18,12,30,4.21,-13.700000000000001,N/A
2012,1,18,13,30,4.8100000000000005,-12.46,N/A
2012,1,18,14,30,6.26,-11.06,N/A
2012,1,18,15,30,6.8500000000000005,-10.02,N/A
2012,1,18,16,30,7.08,-9.55,N/A
2012,1,18,17,30,9.1,-9.72,N/A
2012,1,18,18,30,10.61,-10.290000000000001,N/A
2012,1,18,19,30,11.42,-10.44,N/A
2012,1,18,20,30,11.28,-10.32,N/A
2012,1,18,21,30,9.85,-10.07,N/A
2012,1,18,22,30,7.5200000000000005,-9.69,N/A
2012,1,18,23,30,6.75,-9.24,N/A
2012,1,19,0,30,6.69,-9.02,N/A
2012,1,19,1,30,10.69,-9.36,N/A
2012,1,19,2,30,12.32,-11.38,N/A
2012,1,19,3,30,10.25,-13.76,N/A
2012,1,19,4,30,10.09,-15.530000000000001,N/A
2012,1,19,5,30,8.73,-16.88,N/A
2012,1,19,6,30,9.24,-17.71,N/A
2012,1,19,7,30,10.02,-18.7,N/A
2012,1,19,8,30,11.19,-19.52,N/A
2012,1,19,9,30,9.24,-20.88,N/A
2012,1,19,10,30,10.59,-21,N/A
2012,1,19,11,30,10.59,-20.67,N/A
2012,1,19,12,30,10.44,-20.150000000000002,N/A
2012,1,19,13,30,8.43,-20.900000000000002,N/A
2012,1,19,14,30,6.88,-21.04,N/A
2012,1,19,15,30,7.03,-21.13,N/A
2012,1,19,16,30,7.140000000000001,-21.31,N/A
2012,1,19,17,30,8.08,-22.13,N/A
2012,1,19,18,30,11,-21.23,N/A
2012,1,19,19,30,10.41,-20.79,N/A
2012,1,19,20,30,10.09,-20.76,N/A
2012,1,19,21,30,10.9,-20.46,N/A
2012,1,19,22,30,9.8,-21.29,N/A
2012,1,19,23,30,10.41,-20.7,N/A
2012,1,20,0,30,8.5,-21.45,N/A
2012,1,20,1,30,9.24,-21.25,N/A
2012,1,20,2,30,9.88,-21.26,N/A
2012,1,20,3,30,9.790000000000001,-21.38,N/A
2012,1,20,4,30,9.81,-21.62,N/A
2012,1,20,5,30,9.5,-21.490000000000002,N/A
2012,1,20,6,30,9.28,-21.59,N/A
2012,1,20,7,30,8.73,-21.41,N/A
2012,1,20,8,30,8.51,-21.1,N/A
2012,1,20,9,30,7.0600000000000005,-21.47,N/A
2012,1,20,10,30,4.46,-20.13,N/A
2012,1,20,11,30,4.28,-18.490000000000002,N/A
2012,1,20,12,30,4.57,-17.150000000000002,N/A
2012,1,20,13,30,4.64,-16.28,N/A
2012,1,20,14,30,4.48,-15.77,N/A
2012,1,20,15,30,4.22,-15.43,N/A
2012,1,20,16,30,4.11,-15.33,N/A
2012,1,20,17,30,4.65,-15.35,N/A
2012,1,20,18,30,5.58,-15.14,N/A
2012,1,20,19,30,6.95,-14.92,N/A
2012,1,20,20,30,7.75,-15.33,N/A
2012,1,20,21,30,8.26,-16.05,N/A
2012,1,20,22,30,8.94,-16.14,N/A
2012,1,20,23,30,8.98,-16.45,N/A
2012,1,21,0,30,8.17,-16.77,N/A
2012,1,21,1,30,7.65,-16.82,N/A
2012,1,21,2,30,7.61,-16.41,N/A
2012,1,21,3,30,7,-16.26,N/A
2012,1,21,4,30,6.3500000000000005,-16.63,N/A
2012,1,21,5,30,5.34,-16.6,N/A
2012,1,21,6,30,4.5200000000000005,-16.73,N/A
2012,1,21,7,30,3.62,-17.06,N/A
2012,1,21,8,30,3.02,-17,N/A
2012,1,21,9,30,3.2,-16.14,N/A
2012,1,21,10,30,3.64,-15.56,N/A
2012,1,21,11,30,2.82,-14.540000000000001,N/A
2012,1,21,12,30,2.93,-13.41,N/A
2012,1,21,13,30,2.45,-12.540000000000001,N/A
2012,1,21,14,30,2.98,-11.49,N/A
2012,1,21,15,30,4.07,-10.55,N/A
2012,1,21,16,30,5.03,-10.09,N/A
2012,1,21,17,30,6.43,-10.01,N/A
2012,1,21,18,30,6.93,-10.01,N/A
2012,1,21,19,30,8.1,-9.92,N/A
2012,1,21,20,30,9.85,-10.38,N/A
2012,1,21,21,30,10.700000000000001,-11.35,N/A
2012,1,21,22,30,11.370000000000001,-12.040000000000001,N/A
2012,1,21,23,30,10.370000000000001,-10.88,N/A
2012,1,22,0,30,10.46,-9.61,N/A
2012,1,22,1,30,9.370000000000001,-8.59,N/A
2012,1,22,2,30,10.07,-8.17,N/A
2012,1,22,3,30,8.84,-7.51,N/A
2012,1,22,4,30,8.8,-6.91,N/A
2012,1,22,5,30,8.88,-6.4,N/A
2012,1,22,6,30,8.59,-6.22,N/A
2012,1,22,7,30,8.89,-6.25,N/A
2012,1,22,8,30,8.94,-6.23,N/A
2012,1,22,9,30,9.34,-6.07,N/A
2012,1,22,10,30,10.8,-5.37,N/A
2012,1,22,11,30,9.17,-5.13,N/A
2012,1,22,12,30,8.98,-4.53,N/A
2012,1,22,13,30,8.58,-3.83,N/A
2012,1,22,14,30,7.2700000000000005,-3.34,N/A
2012,1,22,15,30,7.09,-3.1,N/A
2012,1,22,16,30,7.72,-3.2800000000000002,N/A
2012,1,22,17,30,9.53,-2.95,N/A
2012,1,22,18,30,9.52,-2.7800000000000002,N/A
2012,1,22,19,30,10.59,-2.7600000000000002,N/A
2012,1,22,20,30,10.43,-2.85,N/A
2012,1,22,21,30,8.93,-2.96,N/A
2012,1,22,22,30,7.890000000000001,-3.0500000000000003,N/A
2012,1,22,23,30,6.68,-3.0700000000000003,N/A
2012,1,23,0,30,5.58,-2.84,N/A
2012,1,23,1,30,3.5,-2.79,N/A
2012,1,23,2,30,1.83,-2.63,N/A
2012,1,23,3,30,2.73,-2.48,N/A
2012,1,23,4,30,3.12,-2.9,N/A
2012,1,23,5,30,3.94,-3.0700000000000003,N/A
2012,1,23,6,30,3.1,-3.02,N/A
2012,1,23,7,30,3.74,-3.12,N/A
2012,1,23,8,30,3.09,-3.25,N/A
2012,1,23,9,30,3.46,-3.38,N/A
2012,1,23,10,30,3.88,-3.0300000000000002,N/A
2012,1,23,11,30,3.58,-2.64,N/A
2012,1,23,12,30,4.16,-2.29,N/A
2012,1,23,13,30,3.67,-1.62,N/A
2012,1,23,14,30,6.01,-1.34,N/A
2012,1,23,15,30,7.29,-1.3,N/A
2012,1,23,16,30,9.36,-1.97,N/A
2012,1,23,17,30,5.91,-1.99,N/A
2012,1,23,18,30,6.2700000000000005,-3.42,N/A
2012,1,23,19,30,6.5600000000000005,-4.46,N/A
2012,1,23,20,30,6.88,-5.25,N/A
2012,1,23,21,30,7.25,-6.08,N/A
2012,1,23,22,30,7.38,-6.9,N/A
2012,1,23,23,30,7.16,-7.29,N/A
2012,1,24,0,30,6.74,-7.48,N/A
