SiteID,1625281,Site Timezone,-5,Data Timezone,-5,Longitude,-88.6616516113,Latitude,46.7650337219
Year,Month,Day,Hour,Minute,wind speed at 100m (m/s),air temperature at 100m (C),density - DEPRECATED
2012,1,8,3,30,5.74,-5.55,N/A
2012,1,8,4,30,6.58,-4.74,N/A
2012,1,8,5,30,6.73,-4.23,N/A
2012,1,8,6,30,8.94,-4.89,N/A
2012,1,8,7,30,10.03,-5.07,N/A
2012,1,8,8,30,10.120000000000001,-4.98,N/A
2012,1,8,9,30,10.03,-4.94,N/A
2012,1,8,10,30,8.41,-4.3,N/A
2012,1,8,11,30,7.28,-3.11,N/A
2012,1,8,12,30,8.15,-2.3000000000000003,N/A
2012,1,8,13,30,7.3100000000000005,-2.3000000000000003,N/A
2012,1,8,14,30,7.0600000000000005,-2.5,N/A
2012,1,8,15,30,5.75,-2.41,N/A
2012,1,8,16,30,6.11,-2.4,N/A
2012,1,8,17,30,6.23,-2.42,N/A
2012,1,8,18,30,7.58,-2.33,N/A
2012,1,8,19,30,9.23,-2.71,N/A
2012,1,8,20,30,10.13,-2.42,N/A
2012,1,8,21,30,10.59,-2.5500000000000003,N/A
2012,1,8,22,30,10.77,-2.67,N/A
2012,1,8,23,30,10.35,-2.32,N/A
2012,1,9,0,30,10.38,-1.52,N/A
2012,1,9,1,30,10.83,-0.86,N/A
2012,1,9,2,30,12.450000000000001,-0.24,N/A
2012,1,9,3,30,11.540000000000001,-0.05,N/A
2012,1,9,4,30,12.48,0.47000000000000003,N/A
2012,1,9,5,30,13.58,0.91,N/A
2012,1,9,6,30,12.71,0.78,N/A
2012,1,9,7,30,12.39,0.72,N/A
2012,1,9,8,30,12.38,-0.62,N/A
2012,1,9,9,30,10.93,0.11,N/A
2012,1,9,10,30,10.51,0.64,N/A
2012,1,9,11,30,8.47,0.91,N/A
2012,1,9,12,30,7.01,1.4000000000000001,N/A
2012,1,9,13,30,6.69,1.82,N/A
2012,1,9,14,30,6.11,2.04,N/A
2012,1,9,15,30,5.42,2.11,N/A
2012,1,9,16,30,7.88,1.81,N/A
2012,1,9,17,30,10.34,1.42,N/A
2012,1,9,18,30,11.94,1.58,N/A
2012,1,9,19,30,12.34,1.26,N/A
2012,1,9,20,30,11.01,0.71,N/A
2012,1,9,21,30,9.4,0.44,N/A
2012,1,9,22,30,9.25,-0.07,N/A
2012,1,9,23,30,8.49,-0.15,N/A
2012,1,10,0,30,8.05,-0.33,N/A
2012,1,10,1,30,7.72,-0.3,N/A
2012,1,10,2,30,7.24,-0.74,N/A
2012,1,10,3,30,6.46,-1.24,N/A
2012,1,10,4,30,6.26,-1.3800000000000001,N/A
2012,1,10,5,30,5.48,-1.67,N/A
2012,1,10,6,30,5.86,-1.82,N/A
2012,1,10,7,30,5.96,-1.5,N/A
2012,1,10,8,30,6.83,-1.48,N/A
2012,1,10,9,30,7.5200000000000005,-1.01,N/A
2012,1,10,10,30,7.11,-0.9,N/A
2012,1,10,11,30,6.3,1.49,N/A
2012,1,10,12,30,5.73,3,N/A
2012,1,10,13,30,6.91,3.93,N/A
2012,1,10,14,30,7.71,4.49,N/A
2012,1,10,15,30,8.370000000000001,4.73,N/A
2012,1,10,16,30,9.450000000000001,4.39,N/A
2012,1,10,17,30,9.66,3.65,N/A
2012,1,10,18,30,9.27,3.14,N/A
2012,1,10,19,30,9.620000000000001,3.0700000000000003,N/A
2012,1,10,20,30,9.13,2.63,N/A
2012,1,10,21,30,6.94,2.17,N/A
2012,1,10,22,30,6.23,2.13,N/A
2012,1,10,23,30,6.51,1.98,N/A
2012,1,11,0,30,5.94,1.83,N/A
2012,1,11,1,30,5.42,1.84,N/A
2012,1,11,2,30,3.38,1.6600000000000001,N/A
2012,1,11,3,30,3.5300000000000002,2.14,N/A
2012,1,11,4,30,1.95,1.77,N/A
2012,1,11,5,30,1.84,1.8800000000000001,N/A
2012,1,11,6,30,2.22,1.97,N/A
2012,1,11,7,30,2.35,1.97,N/A
2012,1,11,8,30,2.2600000000000002,1.68,N/A
2012,1,11,9,30,1.56,1.22,N/A
2012,1,11,10,30,2.58,0.99,N/A
2012,1,11,11,30,0.99,0.63,N/A
2012,1,11,12,30,1.53,1.42,N/A
2012,1,11,13,30,1.6600000000000001,1.8900000000000001,N/A
2012,1,11,14,30,2.75,1.68,N/A
2012,1,11,15,30,2.6,1.49,N/A
2012,1,11,16,30,3,1.1500000000000001,N/A
2012,1,11,17,30,3.63,0.71,N/A
2012,1,11,18,30,5.5,0.1,N/A
2012,1,11,19,30,6.11,-0.48,N/A
2012,1,11,20,30,7.12,-1.56,N/A
2012,1,11,21,30,7.03,-2.57,N/A
2012,1,11,22,30,6.49,-3.36,N/A
2012,1,11,23,30,5.79,-3.92,N/A
2012,1,12,0,30,6.82,-4.99,N/A
2012,1,12,1,30,4.51,-5.45,N/A
2012,1,12,2,30,6.13,-6.1000000000000005,N/A
2012,1,12,3,30,5.42,-6.54,N/A
2012,1,12,4,30,4,-6.95,N/A
2012,1,12,5,30,4.26,-7.3100000000000005,N/A
2012,1,12,6,30,4.1,-7.92,N/A
2012,1,12,7,30,4.3100000000000005,-8.25,N/A
2012,1,12,8,30,5.16,-8.58,N/A
2012,1,12,9,30,4.53,-8.82,N/A
2012,1,12,10,30,7.72,-9.03,N/A
2012,1,12,11,30,8.26,-9.08,N/A
2012,1,12,12,30,8.24,-8.98,N/A
2012,1,12,13,30,8.950000000000001,-8.98,N/A
2012,1,12,14,30,8.55,-9.14,N/A
2012,1,12,15,30,8.45,-9.33,N/A
2012,1,12,16,30,8.2,-9.56,N/A
2012,1,12,17,30,8.950000000000001,-9.69,N/A
2012,1,12,18,30,9.58,-9.74,N/A
2012,1,12,19,30,9.16,-9.870000000000001,N/A
2012,1,12,20,30,8.56,-9.9,N/A
2012,1,12,21,30,9.25,-10.01,N/A
2012,1,12,22,30,9.22,-10.120000000000001,N/A
2012,1,12,23,30,8.56,-10.370000000000001,N/A
2012,1,13,0,30,8.32,-10.58,N/A
2012,1,13,1,30,7.9,-10.92,N/A
2012,1,13,2,30,8.290000000000001,-11.22,N/A
2012,1,13,3,30,8.21,-11.55,N/A
2012,1,13,4,30,8.23,-11.84,N/A
2012,1,13,5,30,8.65,-12.1,N/A
2012,1,13,6,30,11.08,-12.21,N/A
2012,1,13,7,30,11.88,-12.21,N/A
2012,1,13,8,30,11.38,-12.3,N/A
2012,1,13,9,30,8.71,-12.620000000000001,N/A
2012,1,13,10,30,7.21,-12.39,N/A
2012,1,13,11,30,6.21,-11.950000000000001,N/A
2012,1,13,12,30,5.76,-11.66,N/A
2012,1,13,13,30,5.01,-11.59,N/A
2012,1,13,14,30,4.2,-11.34,N/A
2012,1,13,15,30,3.79,-11.36,N/A
2012,1,13,16,30,3.63,-11.48,N/A
2012,1,13,17,30,2.57,-11.77,N/A
2012,1,13,18,30,1.76,-12.07,N/A
2012,1,13,19,30,1.58,-12.01,N/A
2012,1,13,20,30,1.1400000000000001,-11.950000000000001,N/A
2012,1,13,21,30,1.75,-11.96,N/A
2012,1,13,22,30,2.73,-11.61,N/A
2012,1,13,23,30,3.16,-12.200000000000001,N/A
2012,1,14,0,30,3.31,-12.75,N/A
2012,1,14,1,30,3.74,-13.27,N/A
2012,1,14,2,30,4,-13.58,N/A
2012,1,14,3,30,3.98,-13.46,N/A
2012,1,14,4,30,3.8000000000000003,-13.83,N/A
2012,1,14,5,30,3.52,-14.21,N/A
2012,1,14,6,30,3.58,-14.24,N/A
2012,1,14,7,30,3.94,-14.39,N/A
2012,1,14,8,30,3.9,-14.35,N/A
2012,1,14,9,30,3.72,-14.14,N/A
2012,1,14,10,30,2.91,-13.43,N/A
2012,1,14,11,30,1.49,-12.3,N/A
2012,1,14,12,30,1.28,-10.69,N/A
2012,1,14,13,30,1.21,-9.76,N/A
2012,1,14,14,30,1.87,-9.18,N/A
2012,1,14,15,30,1.79,-8.88,N/A
2012,1,14,16,30,3.15,-8.59,N/A
2012,1,14,17,30,3.31,-8.72,N/A
2012,1,14,18,30,3.88,-10.120000000000001,N/A
2012,1,14,19,30,5.58,-10.72,N/A
2012,1,14,20,30,6.59,-10.72,N/A
2012,1,14,21,30,7.32,-11.32,N/A
2012,1,14,22,30,7.53,-11.63,N/A
2012,1,14,23,30,7.65,-11.93,N/A
2012,1,15,0,30,8.34,-12.27,N/A
2012,1,15,1,30,8.38,-12.46,N/A
2012,1,15,2,30,8.620000000000001,-12.24,N/A
2012,1,15,3,30,9.03,-12.26,N/A
2012,1,15,4,30,8.8,-12.290000000000001,N/A
2012,1,15,5,30,8.47,-11.94,N/A
2012,1,15,6,30,8.18,-11.790000000000001,N/A
2012,1,15,7,30,8.31,-11.53,N/A
2012,1,15,8,30,8.57,-11.290000000000001,N/A
2012,1,15,9,30,7.87,-11.03,N/A
2012,1,15,10,30,6.37,-9.540000000000001,N/A
2012,1,15,11,30,5.83,-8.11,N/A
2012,1,15,12,30,6.01,-6.38,N/A
2012,1,15,13,30,6.84,-4.96,N/A
2012,1,15,14,30,7.61,-3.81,N/A
2012,1,15,15,30,7.640000000000001,-3.48,N/A
2012,1,15,16,30,9.01,-3.61,N/A
2012,1,15,17,30,10.13,-4.78,N/A
2012,1,15,18,30,10.49,-5.22,N/A
2012,1,15,19,30,11.11,-5.0600000000000005,N/A
2012,1,15,20,30,11.63,-4.62,N/A
2012,1,15,21,30,13.14,-4.11,N/A
2012,1,15,22,30,13.67,-4.18,N/A
2012,1,15,23,30,13.18,-4.48,N/A
2012,1,16,0,30,12.59,-4.68,N/A
2012,1,16,1,30,11.81,-4.7700000000000005,N/A
2012,1,16,2,30,11,-4.76,N/A
2012,1,16,3,30,9.870000000000001,-4.54,N/A
2012,1,16,4,30,9.93,-4.41,N/A
2012,1,16,5,30,9.56,-4.55,N/A
2012,1,16,6,30,8.11,-4.47,N/A
2012,1,16,7,30,7.41,-4.09,N/A
2012,1,16,8,30,7.71,-3.7800000000000002,N/A
2012,1,16,9,30,8.18,-4.62,N/A
2012,1,16,10,30,6.05,-3.91,N/A
2012,1,16,11,30,4.87,-2.99,N/A
2012,1,16,12,30,6.57,-1.84,N/A
2012,1,16,13,30,6.0200000000000005,-2.46,N/A
2012,1,16,14,30,5.8,-3.0500000000000003,N/A
2012,1,16,15,30,5.71,-3.42,N/A
2012,1,16,16,30,5.42,-3.97,N/A
2012,1,16,17,30,4.57,-4.48,N/A
2012,1,16,18,30,5.61,-4.71,N/A
2012,1,16,19,30,6.7700000000000005,-4.89,N/A
2012,1,16,20,30,7.5600000000000005,-5.5,N/A
2012,1,16,21,30,6.2700000000000005,-5.95,N/A
2012,1,16,22,30,8.370000000000001,-6.21,N/A
2012,1,16,23,30,7.09,-6.890000000000001,N/A
2012,1,17,0,30,5.96,-7.91,N/A
2012,1,17,1,30,7.61,-8.39,N/A
2012,1,17,2,30,6.8100000000000005,-8.76,N/A
2012,1,17,3,30,6.88,-8.83,N/A
2012,1,17,4,30,6.93,-8.89,N/A
2012,1,17,5,30,7.46,-8.950000000000001,N/A
2012,1,17,6,30,8.09,-9.18,N/A
2012,1,17,7,30,7.34,-9.450000000000001,N/A
2012,1,17,8,30,6.47,-9.89,N/A
2012,1,17,9,30,6.48,-10.15,N/A
2012,1,17,10,30,5.19,-9.94,N/A
2012,1,17,11,30,6.51,-9.74,N/A
2012,1,17,12,30,7.29,-9.91,N/A
2012,1,17,13,30,9.1,-10.16,N/A
2012,1,17,14,30,8.46,-10.35,N/A
2012,1,17,15,30,8.05,-10.67,N/A
2012,1,17,16,30,7.32,-10.99,N/A
2012,1,17,17,30,7.19,-11.700000000000001,N/A
2012,1,17,18,30,7.46,-12.14,N/A
2012,1,17,19,30,9.08,-12.22,N/A
2012,1,17,20,30,10.08,-11.93,N/A
2012,1,17,21,30,9.120000000000001,-12.55,N/A
2012,1,17,22,30,8.81,-13.3,N/A
2012,1,17,23,30,9.06,-13.58,N/A
2012,1,18,0,30,7.91,-13.68,N/A
2012,1,18,1,30,7.62,-14.46,N/A
2012,1,18,2,30,5.91,-15.700000000000001,N/A
2012,1,18,3,30,8.290000000000001,-16.28,N/A
2012,1,18,4,30,7.07,-17.63,N/A
2012,1,18,5,30,8.18,-18.37,N/A
2012,1,18,6,30,8.43,-18.91,N/A
2012,1,18,7,30,6.96,-19.3,N/A
2012,1,18,8,30,7.21,-19.37,N/A
2012,1,18,9,30,5.23,-18.830000000000002,N/A
2012,1,18,10,30,3.06,-17.44,N/A
2012,1,18,11,30,2.3000000000000003,-15.450000000000001,N/A
2012,1,18,12,30,3.08,-13.89,N/A
2012,1,18,13,30,3.66,-12.06,N/A
2012,1,18,14,30,4.79,-10.870000000000001,N/A
2012,1,18,15,30,5.33,-9.78,N/A
2012,1,18,16,30,5.04,-9.13,N/A
2012,1,18,17,30,6.28,-9.05,N/A
2012,1,18,18,30,8.51,-9.74,N/A
2012,1,18,19,30,8.4,-9.950000000000001,N/A
2012,1,18,20,30,9.5,-9.76,N/A
2012,1,18,21,30,8.98,-9.64,N/A
2012,1,18,22,30,7.59,-9.27,N/A
2012,1,18,23,30,7.25,-8.82,N/A
2012,1,19,0,30,6.75,-8.700000000000001,N/A
2012,1,19,1,30,8.72,-8.92,N/A
2012,1,19,2,30,11.22,-11.14,N/A
2012,1,19,3,30,11.32,-13.46,N/A
2012,1,19,4,30,11.32,-15.07,N/A
2012,1,19,5,30,11,-16.6,N/A
2012,1,19,6,30,8.75,-17.3,N/A
2012,1,19,7,30,10.31,-18.11,N/A
2012,1,19,8,30,11.69,-19.17,N/A
2012,1,19,9,30,11.05,-20.17,N/A
2012,1,19,10,30,10.290000000000001,-20.35,N/A
2012,1,19,11,30,10.31,-19.95,N/A
2012,1,19,12,30,10.25,-19.63,N/A
2012,1,19,13,30,8.4,-20.240000000000002,N/A
2012,1,19,14,30,6.8100000000000005,-20.23,N/A
2012,1,19,15,30,7.72,-20.54,N/A
2012,1,19,16,30,7.11,-20.72,N/A
2012,1,19,17,30,9.58,-21.490000000000002,N/A
2012,1,19,18,30,12.120000000000001,-20.85,N/A
2012,1,19,19,30,11.32,-20.73,N/A
2012,1,19,20,30,11.120000000000001,-20.57,N/A
2012,1,19,21,30,11.19,-20.150000000000002,N/A
2012,1,19,22,30,10.93,-20.78,N/A
2012,1,19,23,30,11.46,-20.32,N/A
2012,1,20,0,30,9.16,-21.31,N/A
2012,1,20,1,30,10.1,-20.650000000000002,N/A
2012,1,20,2,30,10.91,-20.6,N/A
2012,1,20,3,30,11.16,-20.55,N/A
2012,1,20,4,30,10.92,-21.080000000000002,N/A
2012,1,20,5,30,10.43,-21.13,N/A
2012,1,20,6,30,10.01,-21.25,N/A
2012,1,20,7,30,9.43,-21.43,N/A
2012,1,20,8,30,9.14,-21.45,N/A
2012,1,20,9,30,6.61,-21.32,N/A
2012,1,20,10,30,4.22,-19.79,N/A
2012,1,20,11,30,3.69,-18.150000000000002,N/A
2012,1,20,12,30,4.19,-16.78,N/A
2012,1,20,13,30,5.07,-15.92,N/A
2012,1,20,14,30,4.93,-15.38,N/A
2012,1,20,15,30,4.93,-15.05,N/A
2012,1,20,16,30,5.2,-15.040000000000001,N/A
2012,1,20,17,30,5.87,-15.030000000000001,N/A
2012,1,20,18,30,6.45,-14.93,N/A
2012,1,20,19,30,7.41,-15.17,N/A
2012,1,20,20,30,8.93,-15.23,N/A
2012,1,20,21,30,8.790000000000001,-16.19,N/A
2012,1,20,22,30,8.950000000000001,-16.43,N/A
2012,1,20,23,30,8.88,-16.45,N/A
2012,1,21,0,30,7.51,-16.78,N/A
2012,1,21,1,30,7.76,-16.47,N/A
2012,1,21,2,30,8.08,-16.18,N/A
2012,1,21,3,30,7.44,-16.02,N/A
2012,1,21,4,30,6.91,-16.42,N/A
2012,1,21,5,30,6.2,-16.36,N/A
2012,1,21,6,30,5.87,-16.67,N/A
2012,1,21,7,30,5.21,-17.25,N/A
2012,1,21,8,30,5.19,-17.34,N/A
2012,1,21,9,30,4.7700000000000005,-16.96,N/A
2012,1,21,10,30,4.5600000000000005,-15.950000000000001,N/A
2012,1,21,11,30,3.0500000000000003,-14.27,N/A
2012,1,21,12,30,3.02,-12.94,N/A
2012,1,21,13,30,2.52,-12.120000000000001,N/A
2012,1,21,14,30,2.6,-11.35,N/A
2012,1,21,15,30,2.92,-10.51,N/A
2012,1,21,16,30,3.45,-9.76,N/A
2012,1,21,17,30,5.79,-9.5,N/A
2012,1,21,18,30,4.88,-9.48,N/A
2012,1,21,19,30,5.38,-9.4,N/A
2012,1,21,20,30,6.19,-9.58,N/A
2012,1,21,21,30,6.17,-10.51,N/A
2012,1,21,22,30,6.94,-11.36,N/A
2012,1,21,23,30,6.65,-10.68,N/A
2012,1,22,0,30,6.92,-9.47,N/A
2012,1,22,1,30,6.45,-8.370000000000001,N/A
2012,1,22,2,30,6.54,-7.75,N/A
2012,1,22,3,30,5.8100000000000005,-7.24,N/A
2012,1,22,4,30,5.32,-6.58,N/A
2012,1,22,5,30,5.18,-6.09,N/A
2012,1,22,6,30,5.39,-5.66,N/A
2012,1,22,7,30,5.33,-5.67,N/A
2012,1,22,8,30,6.21,-5.66,N/A
2012,1,22,9,30,6.07,-5.6000000000000005,N/A
2012,1,22,10,30,7.890000000000001,-4.87,N/A
2012,1,22,11,30,6.74,-4.64,N/A
2012,1,22,12,30,6.53,-3.95,N/A
2012,1,22,13,30,6.5200000000000005,-3.3200000000000003,N/A
2012,1,22,14,30,5.17,-2.87,N/A
2012,1,22,15,30,5.5600000000000005,-2.7,N/A
2012,1,22,16,30,7.6000000000000005,-2.6,N/A
2012,1,22,17,30,7.86,-2.5300000000000002,N/A
2012,1,22,18,30,7.2700000000000005,-2.2800000000000002,N/A
2012,1,22,19,30,6.17,-2.34,N/A
2012,1,22,20,30,6.3,-2.36,N/A
2012,1,22,21,30,5.7,-2.5,N/A
2012,1,22,22,30,5.07,-2.56,N/A
2012,1,22,23,30,4.14,-2.63,N/A
2012,1,23,0,30,1.5,-2.59,N/A
2012,1,23,1,30,1.18,-2.22,N/A
2012,1,23,2,30,1.87,-2.23,N/A
2012,1,23,3,30,3.0500000000000003,-2.45,N/A
2012,1,23,4,30,3.41,-2.7,N/A
2012,1,23,5,30,3.92,-2.75,N/A
2012,1,23,6,30,2.5100000000000002,-2.69,N/A
2012,1,23,7,30,3.69,-2.52,N/A
2012,1,23,8,30,4.1,-2.5300000000000002,N/A
2012,1,23,9,30,3.96,-2.63,N/A
2012,1,23,10,30,3.4,-2.23,N/A
2012,1,23,11,30,3.23,-1.87,N/A
2012,1,23,12,30,2.52,-1.53,N/A
2012,1,23,13,30,3.83,-0.89,N/A
2012,1,23,14,30,5.69,-0.58,N/A
2012,1,23,15,30,6.16,-0.44,N/A
2012,1,23,16,30,6.19,-0.68,N/A
2012,1,23,17,30,7.41,-1.94,N/A
2012,1,23,18,30,6.13,-3.2600000000000002,N/A
2012,1,23,19,30,7.22,-4.21,N/A
2012,1,23,20,30,6.99,-4.98,N/A
2012,1,23,21,30,6.37,-5.72,N/A
